"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2018-7-11","NAPL",2018,7,11,1,20,"07-11","07-11_1",19.4459,2018-07-11 01:20:00,"all",1531286400,0.333333333333333,-0.0474999999999994,-0.142499999999998,"Decrease"
"2018-7-11","NAPL",2018,7,11,1,40,"07-11","07-11_1",19.4823,2018-07-11 01:40:01,"all",1531287601,0.333611111111111,0.0363999999999969,0.109109075770182,"Decrease"
"2018-7-11","NAPL",2018,7,11,2,0,"07-11","07-11_2",19.1279,2018-07-11 02:00:02,"all",1531288802,0.333611111111111,-0.354399999999998,-1.06231473771856,"Decrease"
"2018-7-11","NAPL",2018,7,11,2,20,"07-11","07-11_2",18.2364,2018-07-11 02:20:03,"all",1531290003,0.333611111111111,-0.891500000000001,-2.67227310574521,"targetDOWN"
"2018-7-11","NAPL",2018,7,11,2,39,"07-11","07-11_2",18.0842,2018-07-11 02:39:56,"all",1531291196,0.331388888888889,-0.152200000000001,-0.459279128248116,"Decrease"
"2018-7-11","NAPL",2018,7,11,2,59,"07-11","07-11_2",19.1933,2018-07-11 02:59:57,"all",1531292397,0.333611111111111,1.1091,3.32452955870109,"Decrease"
"2018-7-11","NAPL",2018,7,11,3,19,"07-11","07-11_3",20.2088,2018-07-11 03:19:58,"all",1531293598,0.333611111111111,1.0155,3.04396336386345,"Decrease"
"2018-7-11","NAPL",2018,7,11,3,39,"07-11","07-11_3",20.1572,2018-07-11 03:39:59,"all",1531294799,0.333611111111111,-0.0516000000000005,-0.154671107410493,"Decrease"
"2018-7-11","NAPL",2018,7,11,4,0,"07-11","07-11_4",18.9126,2018-07-11 04:00:00,"all",1531296000,0.333611111111111,-1.2446,-3.7306910907577,"targetDOWN"
"2018-7-11","NAPL",2018,7,11,4,20,"07-11","07-11_4",17.3419,2018-07-11 04:20:00,"all",1531297200,0.333333333333333,-1.5707,-4.71210000000001,"targetDOWN"
"2018-7-11","NAPL",2018,7,11,4,40,"07-11","07-11_4",16.3085,2018-07-11 04:40:01,"all",1531298401,0.333611111111111,-1.0334,-3.09761865112406,"targetDOWN"
"2018-7-11","NAPL",2018,7,11,5,0,"07-11","07-11_5",15.6453,2018-07-11 05:00:02,"all",1531299602,0.333611111111111,-0.663199999999998,-1.98794338051623,"targetDOWN"
"2018-7-11","NAPL",2018,7,11,5,20,"07-11","07-11_5",15.4118,2018-07-11 05:20:03,"all",1531300803,0.333611111111111,-0.233500000000001,-0.699916736053292,"Decrease"
"2018-7-11","NAPL",2018,7,11,5,39,"07-11","07-11_5",16.1869,2018-07-11 05:39:56,"all",1531301996,0.331388888888889,0.775100000000002,2.3389438390612,"Decrease"
"2018-7-11","NAPL",2018,7,11,5,59,"07-11","07-11_5",17.1747,2018-07-11 05:59:57,"all",1531303197,0.333611111111111,0.9878,2.96093255620316,"Decrease"
"2018-7-11","NAPL",2018,7,11,6,19,"07-11","07-11_6",17.0015,2018-07-11 06:19:58,"all",1531304398,0.333611111111111,-0.173200000000001,-0.519167360532893,"Decrease"
"2018-7-11","NAPL",2018,7,11,6,39,"07-11","07-11_6",17.0638,2018-07-11 06:39:59,"all",1531305599,0.333611111111111,0.0623000000000005,0.186744379683598,"Decrease"
"2018-7-11","NAPL",2018,7,11,7,0,"07-11","07-11_7",18.148,2018-07-11 07:00:00,"all",1531306800,0.333611111111111,1.0842,3.24989175686927,"Decrease"
"2018-7-11","NAPL",2018,7,11,7,20,"07-11","07-11_7",18.7599,2018-07-11 07:20:00,"all",1531308000,0.333333333333333,0.611899999999999,1.8357,"Decrease"
"2018-7-11","NAPL",2018,7,11,7,40,"07-11","07-11_7",18.3965,2018-07-11 07:40:01,"all",1531309201,0.333611111111111,-0.363399999999999,-1.08929225645295,"Decrease"
"2018-7-11","NAPL",2018,7,11,8,0,"07-11","07-11_8",17.985,2018-07-11 08:00:02,"all",1531310402,0.333611111111111,-0.4115,-1.23347210657785,"Decrease"
