"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2020-6-13","NAPL",2020,6,13,16,40,"06-13","06-13_16",13.3004,2020-06-13 16:40:01,"all",1592080801,0.333611111111111,-0.146100000000001,-0.437935054121567,"Increase"
"2020-6-13","NAPL",2020,6,13,17,0,"06-13","06-13_17",13.6409,2020-06-13 17:00:02,"all",1592082002,0.333611111111111,0.3405,1.02064945878435,"Increase"
"2020-6-13","NAPL",2020,6,13,17,20,"06-13","06-13_17",14.2028,2020-06-13 17:20:03,"all",1592083203,0.333611111111111,0.5619,1.68429641965029,"Increase"
"2020-6-13","NAPL",2020,6,13,17,39,"06-13","06-13_17",14.2067,2020-06-13 17:39:56,"all",1592084396,0.331388888888889,0.00389999999999979,0.011768650461022,"Increase"
"2020-6-13","NAPL",2020,6,13,17,59,"06-13","06-13_17",13.952,2020-06-13 17:59:57,"all",1592085597,0.333611111111111,-0.2547,-0.76346378018318,"Increase"
"2020-6-13","NAPL",2020,6,13,18,19,"06-13","06-13_18",14.0206,2020-06-13 18:19:58,"all",1592086798,0.333611111111111,0.0686,0.205628642797669,"Increase"
"2020-6-13","NAPL",2020,6,13,18,39,"06-13","06-13_18",14.0328,2020-06-13 18:39:59,"all",1592087999,0.333611111111111,0.0122,0.0365695253955037,"Increase"
"2020-6-13","NAPL",2020,6,13,19,0,"06-13","06-13_19",13.7664,2020-06-13 19:00:00,"all",1592089200,0.333611111111111,-0.266399999999999,-0.798534554537882,"Increase"
"2020-6-13","NAPL",2020,6,13,19,20,"06-13","06-13_19",13.8643,2020-06-13 19:20:00,"all",1592090400,0.333333333333333,0.0978999999999992,0.293699999999998,"Increase"
"2020-6-13","NAPL",2020,6,13,19,40,"06-13","06-13_19",14.1597,2020-06-13 19:40:01,"all",1592091601,0.333611111111111,0.295400000000001,0.885462114904249,"Increase"
"2020-6-13","NAPL",2020,6,13,20,0,"06-13","06-13_20",14.2931,2020-06-13 20:00:02,"all",1592092802,0.333611111111111,0.1334,0.399866777685262,"Increase"
"2020-6-13","NAPL",2020,6,13,20,20,"06-13","06-13_20",15.0789,2020-06-13 20:20:03,"all",1592094003,0.333611111111111,0.7858,2.35543713572023,"targetUP"
"2020-6-13","NAPL",2020,6,13,20,39,"06-13","06-13_20",15.9777,2020-06-13 20:39:56,"all",1592095196,0.331388888888889,0.8988,2.71222129086337,"targetUP"
"2020-6-13","NAPL",2020,6,13,20,59,"06-13","06-13_20",16.1388,2020-06-13 20:59:57,"all",1592096397,0.333611111111111,0.161099999999999,0.482897585345544,"Increase"
"2020-6-13","NAPL",2020,6,13,21,19,"06-13","06-13_21",16.0819,2020-06-13 21:19:58,"all",1592097598,0.333611111111111,-0.0568999999999988,-0.170557868442961,"Increase"
"2020-6-13","NAPL",2020,6,13,21,39,"06-13","06-13_21",16.0245,2020-06-13 21:39:59,"all",1592098799,0.333611111111111,-0.0574000000000012,-0.172056619483767,"Increase"
"2020-6-13","NAPL",2020,6,13,22,0,"06-13","06-13_22",15.9202,2020-06-13 22:00:00,"all",1592100000,0.333611111111111,-0.1043,-0.312639467110742,"Increase"
"2020-6-13","NAPL",2020,6,13,22,20,"06-13","06-13_22",15.7831,2020-06-13 22:20:00,"all",1592101200,0.333333333333333,-0.1371,-0.411300000000001,"Increase"
"2020-6-13","NAPL",2020,6,13,22,40,"06-13","06-13_22",15.6344,2020-06-13 22:40:01,"all",1592102401,0.333611111111111,-0.1487,-0.445728559533721,"Increase"
"2020-6-13","NAPL",2020,6,13,23,0,"06-13","06-13_23",15.625,2020-06-13 23:00:02,"all",1592103602,0.333611111111111,-0.00939999999999941,-0.0281765195670257,"Increase"
"2020-6-13","NAPL",2020,6,13,23,20,"06-13","06-13_23",15.7801,2020-06-13 23:20:03,"all",1592104803,0.333611111111111,0.155099999999999,0.464912572855951,"Increase"
"2020-6-13","NAPL",2020,6,13,23,39,"06-13","06-13_23",15.807,2020-06-13 23:39:56,"all",1592105996,0.331388888888889,0.0269000000000013,0.0811735121542368,"Increase"
"2020-6-13","NAPL",2020,6,13,23,59,"06-13","06-13_23",15.715,2020-06-13 23:59:57,"all",1592107197,0.333611111111111,-0.0920000000000005,-0.275770191507079,"Increase"
"2020-6-7","NAPL",2020,6,7,2,59,"06-07","06-07_2",15.7892,2020-06-07 02:59:57,"all",1591513197,0.333611111111111,-0.0568000000000008,-0.170258118234807,"Decrease"
"2020-6-7","NAPL",2020,6,7,3,19,"06-07","06-07_3",15.7934,2020-06-07 03:19:58,"all",1591514398,0.333611111111111,0.00420000000000087,0.012589508742717,"Decrease"
