"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2019-9-1","NAPL",2019,9,1,1,0,"09-01","09-01_1",19.025,2019-09-01 01:00:00,"all",1567314000,NA,NA,NA
"2019-9-1","NAPL",2019,9,1,1,20,"09-01","09-01_1",18.9553,2019-09-01 01:20:00,"all",1567315200,0.333333333333333,-0.0696999999999974,-0.209099999999992
"2019-9-1","NAPL",2019,9,1,1,40,"09-01","09-01_1",18.8941,2019-09-01 01:40:01,"all",1567316401,0.333611111111111,-0.0611999999999995,-0.183447127393837
"2019-9-1","NAPL",2019,9,1,2,0,"09-01","09-01_2",18.8849,2019-09-01 02:00:02,"all",1567317602,0.333611111111111,-0.00920000000000343,-0.027577019150718
"2019-9-1","NAPL",2019,9,1,2,20,"09-01","09-01_2",18.8187,2019-09-01 02:20:03,"all",1567318803,0.333611111111111,-0.0661999999999985,-0.198434637801827
"2019-9-1","NAPL",2019,9,1,2,39,"09-01","09-01_2",18.7842,2019-09-01 02:39:56,"all",1567319996,0.331388888888889,-0.0345000000000013,-0.10410729253982
"2019-9-1","NAPL",2019,9,1,2,59,"09-01","09-01_2",18.7928,2019-09-01 02:59:57,"all",1567321197,0.333611111111111,0.00860000000000127,0.0257785179017524
"2019-9-1","NAPL",2019,9,1,3,19,"09-01","09-01_3",18.3936,2019-09-01 03:19:58,"all",1567322398,0.333611111111111,-0.3992,-1.19660283097419
"2019-9-1","NAPL",2019,9,1,3,39,"09-01","09-01_3",17.4802,2019-09-01 03:39:59,"all",1567323599,0.333611111111111,-0.913399999999999,-2.73791840133222
"2019-9-1","NAPL",2019,9,1,4,0,"09-01","09-01_4",16.8028,2019-09-01 04:00:00,"all",1567324800,0.333611111111111,-0.677399999999999,-2.03050791007493
"2019-9-1","NAPL",2019,9,1,4,20,"09-01","09-01_4",16.6181,2019-09-01 04:20:00,"all",1567326000,0.333333333333333,-0.184700000000003,-0.554100000000009
"2019-9-1","NAPL",2019,9,1,4,40,"09-01","09-01_4",16.5383,2019-09-01 04:40:01,"all",1567327201,0.333611111111111,-0.0797999999999988,-0.23920066611157
"2019-9-1","NAPL",2019,9,1,5,0,"09-01","09-01_5",16.2828,2019-09-01 05:00:02,"all",1567328402,0.333611111111111,-0.255499999999998,-0.765861781848453
"2019-9-1","NAPL",2019,9,1,5,20,"09-01","09-01_5",15.887,2019-09-01 05:20:03,"all",1567329603,0.333611111111111,-0.395800000000001,-1.18641132389676
"2019-9-1","NAPL",2019,9,1,5,39,"09-01","09-01_5",15.6057,2019-09-01 05:39:56,"all",1567330796,0.331388888888889,-0.2813,-0.848851634534786
"2019-9-1","NAPL",2019,9,1,5,59,"09-01","09-01_5",15.4039,2019-09-01 05:59:57,"all",1567331997,0.333611111111111,-0.2018,-0.604895920066613
"2019-9-1","NAPL",2019,9,1,6,19,"09-01","09-01_6",15.2869,2019-09-01 06:19:58,"all",1567333198,0.333611111111111,-0.117000000000001,-0.350707743547047
"2019-9-1","NAPL",2019,9,1,6,39,"09-01","09-01_6",15.2064,2019-09-01 06:39:59,"all",1567334399,0.333611111111111,-0.0804999999999989,-0.24129891756869
"2019-9-1","NAPL",2019,9,1,7,0,"09-01","09-01_7",15.0798,2019-09-01 07:00:00,"all",1567335600,0.333611111111111,-0.1266,-0.379483763530391
"2019-9-1","NAPL",2019,9,1,7,20,"09-01","09-01_7",15.0196,2019-09-01 07:20:00,"all",1567336800,0.333333333333333,-0.0602,-0.1806
"2019-9-1","NAPL",2019,9,1,7,40,"09-01","09-01_7",14.8207,2019-09-01 07:40:01,"all",1567338001,0.333611111111111,-0.1989,-0.596203164029975
"2019-9-1","NAPL",2019,9,1,8,0,"09-01","09-01_8",14.5441,2019-09-01 08:00:02,"all",1567339202,0.333611111111111,-0.2766,-0.829109075770192
"2019-9-1","NAPL",2019,9,1,8,20,"09-01","09-01_8",14.5299,2019-09-01 08:20:03,"all",1567340403,0.333611111111111,-0.0142000000000007,-0.042564529558703
"2019-9-1","NAPL",2019,9,1,8,39,"09-01","09-01_8",14.5682,2019-09-01 08:39:56,"all",1567341596,0.331388888888889,0.0382999999999996,0.115574182732606
"2019-9-1","NAPL",2019,9,1,8,59,"09-01","09-01_8",14.6217,2019-09-01 08:59:57,"all",1567342797,0.333611111111111,0.0535000000000014,0.160366361365533
"2019-9-1","NAPL",2019,9,1,9,19,"09-01","09-01_9",15.1462,2019-09-01 09:19:58,"all",1567343998,0.333611111111111,0.5245,1.5721898417985
"2019-9-1","NAPL",2019,9,1,9,39,"09-01","09-01_9",15.7513,2019-09-01 09:39:59,"all",1567345199,0.333611111111111,0.6051,1.81378850957535
"2019-9-1","NAPL",2019,9,1,10,0,"09-01","09-01_10",15.7279,2019-09-01 10:00:00,"all",1567346400,0.333611111111111,-0.0234000000000005,-0.0701415487094104
"2019-9-1","NAPL",2019,9,1,10,20,"09-01","09-01_10",15.5948,2019-09-01 10:20:00,"all",1567347600,0.333333333333333,-0.133100000000001,-0.399300000000002
"2019-9-1","NAPL",2019,9,1,10,40,"09-01","09-01_10",15.7608,2019-09-01 10:40:01,"all",1567348801,0.333611111111111,0.166,0.49758534554538
"2019-9-1","NAPL",2019,9,1,11,0,"09-01","09-01_11",15.899,2019-09-01 11:00:02,"all",1567350002,0.333611111111111,0.138199999999999,0.414254787676934
"2019-9-1","NAPL",2019,9,1,11,20,"09-01","09-01_11",15.9936,2019-09-01 11:20:03,"all",1567351203,0.333611111111111,0.0946000000000016,0.283563696919239
"2019-9-1","NAPL",2019,9,1,11,39,"09-01","09-01_11",16.5847,2019-09-01 11:39:56,"all",1567352396,0.331388888888889,0.591100000000001,1.78370494551551
"2019-9-1","NAPL",2019,9,1,11,59,"09-01","09-01_11",17.7672,2019-09-01 11:59:57,"all",1567353597,0.333611111111111,1.1825,3.54454621149042
