"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2021-9-1","NAPL",2021,9,1,4,40,"09-01","09-01_4",14.6234,2021-09-01 04:40:01,"all",1630485601,0.333611111111111,-0.00360000000000049,-0.0107910074937567,"Increase"
"2021-9-1","NAPL",2021,9,1,5,0,"09-01","09-01_5",14.8306,2021-09-01 05:00:02,"all",1630486802,0.333611111111111,0.2072,0.621082431307245,"Increase"
"2021-9-1","NAPL",2021,9,1,5,20,"09-01","09-01_5",15.0419,2021-09-01 05:20:03,"all",1630488003,0.333611111111111,0.2113,0.633372189841797,"Increase"
"2021-9-1","NAPL",2021,9,1,5,39,"09-01","09-01_5",14.9958,2021-09-01 05:39:56,"all",1630489196,0.331388888888889,-0.0461000000000009,-0.139111483654655,"Increase"
"2021-9-1","NAPL",2021,9,1,5,59,"09-01","09-01_5",14.9255,2021-09-01 05:59:57,"all",1630490397,0.333611111111111,-0.0702999999999996,-0.210724396336385,"Increase"
"2021-9-1","NAPL",2021,9,1,6,19,"09-01","09-01_6",14.8705,2021-09-01 06:19:58,"all",1630491598,0.333611111111111,-0.0549999999999997,-0.164862614487926,"Increase"
"2021-9-1","NAPL",2021,9,1,6,39,"09-01","09-01_6",14.6573,2021-09-01 06:39:59,"all",1630492799,0.333611111111111,-0.2132,-0.639067443796838,"Increase"
"2021-9-1","NAPL",2021,9,1,7,0,"09-01","09-01_7",14.5167,2021-09-01 07:00:00,"all",1630494000,0.333611111111111,-0.140599999999999,-0.42144879267277,"Increase"
"2021-9-1","NAPL",2021,9,1,7,20,"09-01","09-01_7",14.451,2021-09-01 07:20:00,"all",1630495200,0.333333333333333,-0.0656999999999996,-0.197099999999999,"Increase"
"2021-9-1","NAPL",2021,9,1,7,40,"09-01","09-01_7",13.9854,2021-09-01 07:40:01,"all",1630496401,0.333611111111111,-0.4656,-1.39563696919234,"Increase"
"2021-9-1","NAPL",2021,9,1,8,0,"09-01","09-01_8",13.5026,2021-09-01 08:00:02,"all",1630497602,0.333611111111111,-0.482800000000001,-1.44719400499584,"Increase"
"2021-9-1","NAPL",2021,9,1,8,20,"09-01","09-01_8",14.212,2021-09-01 08:20:03,"all",1630498803,0.333611111111111,0.7094,2.1264279766861,"targetUP"
"2021-9-1","NAPL",2021,9,1,8,39,"09-01","09-01_8",15.2828,2021-09-01 08:39:56,"all",1630499996,0.331388888888889,1.0708,3.23124895222129,"targetUP"
"2021-9-1","NAPL",2021,9,1,8,59,"09-01","09-01_8",15.1098,2021-09-01 08:59:57,"all",1630501197,0.333611111111111,-0.173,-0.51856786011657,"Increase"
"2021-9-1","NAPL",2021,9,1,9,19,"09-01","09-01_9",14.8769,2021-09-01 09:19:58,"all",1630502398,0.333611111111111,-0.232900000000001,-0.698118234804332,"Increase"
"2021-9-1","NAPL",2021,9,1,9,39,"09-01","09-01_9",15.3998,2021-09-01 09:39:59,"all",1630503599,0.333611111111111,0.522900000000002,1.56739383846795,"Increase"
"2021-9-1","NAPL",2021,9,1,10,0,"09-01","09-01_10",15.5992,2021-09-01 10:00:00,"all",1630504800,0.333611111111111,0.199399999999999,0.597701915070771,"Increase"
"2021-9-1","NAPL",2021,9,1,10,20,"09-01","09-01_10",15.3524,2021-09-01 10:20:00,"all",1630506000,0.333333333333333,-0.2468,-0.740400000000001,"Increase"
"2021-9-1","NAPL",2021,9,1,10,40,"09-01","09-01_10",15.2838,2021-09-01 10:40:01,"all",1630507201,0.333611111111111,-0.0686,-0.205628642797669,"Increase"
"2021-9-1","NAPL",2021,9,1,11,0,"09-01","09-01_11",14.9705,2021-09-01 11:00:02,"all",1630508402,0.333611111111111,-0.3133,-0.939117402164862,"Increase"
"2021-9-1","NAPL",2021,9,1,11,20,"09-01","09-01_11",14.4034,2021-09-01 11:20:03,"all",1630509603,0.333611111111111,-0.5671,-1.6998834304746,"Increase"
"2021-9-1","NAPL",2021,9,1,11,39,"09-01","09-01_11",14.3058,2021-09-01 11:39:56,"all",1630510796,0.331388888888889,-0.0975999999999999,-0.294518021793797,"Increase"
"2021-9-1","NAPL",2021,9,1,11,59,"09-01","09-01_11",14.4911,2021-09-01 11:59:57,"all",1630511997,0.333611111111111,0.1853,0.555437135720233,"Increase"
"2021-9-8","NAPL",2021,9,8,10,20,"09-08","09-08_10",14.9634,2021-09-08 10:20:00,"all",1631110800,0.333333333333333,0.177,0.530999999999999,"Decrease"
"2021-9-8","NAPL",2021,9,8,10,40,"09-08","09-08_10",14.9351,2021-09-08 10:40:01,"all",1631112001,0.333611111111111,-0.0282999999999998,-0.0848293089092416,"Decrease"
"2021-9-8","NAPL",2021,9,8,11,0,"09-08","09-08_11",14.801,2021-09-08 11:00:02,"all",1631113202,0.333611111111111,-0.1341,-0.401965029142382,"Decrease"
"2021-9-8","NAPL",2021,9,8,11,20,"09-08","09-08_11",14.8019,2021-09-08 11:20:03,"all",1631114403,0.333611111111111,0.000899999999999679,0.00269775187343784,"Decrease"
"2021-9-8","NAPL",2021,9,8,11,39,"09-08","09-08_11",14.9293,2021-09-08 11:39:56,"all",1631115596,0.331388888888889,0.1274,0.384442581726739,"Decrease"
"2021-9-8","NAPL",2021,9,8,11,59,"09-08","09-08_11",15.1668,2021-09-08 11:59:57,"all",1631116797,0.333611111111111,0.237500000000001,0.711906744379686,"Decrease"
"2021-9-8","NAPL",2021,9,8,12,19,"09-08","09-08_12",15.5347,2021-09-08 12:19:58,"all",1631117998,0.333611111111111,0.367900000000001,1.10278101582015,"Decrease"
"2021-9-8","NAPL",2021,9,8,12,39,"09-08","09-08_12",15.7989,2021-09-08 12:39:59,"all",1631119199,0.333611111111111,0.264199999999999,0.791940049958365,"Decrease"
"2021-9-8","NAPL",2021,9,8,13,0,"09-08","09-08_13",16.2518,2021-09-08 13:00:00,"all",1631120400,0.333611111111111,0.4529,1.35756869275604,"Decrease"
"2021-9-8","NAPL",2021,9,8,13,20,"09-08","09-08_13",16.9411,2021-09-08 13:20:00,"all",1631121600,0.333333333333333,0.689299999999999,2.0679,"Decrease"
