"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2019-5-7","NAPL",2019,5,7,13,0,"05-07","05-07_13",15.2194,2019-05-07 13:00:00,"all",1557248400,0.333611111111111,-0.00820000000000043,-0.0245795170691104,"Increase"
"2019-5-7","NAPL",2019,5,7,13,20,"05-07","05-07_13",15.2209,2019-05-07 13:20:00,"all",1557249600,0.333333333333333,0.00150000000000006,0.00450000000000017,"Increase"
"2019-5-7","NAPL",2019,5,7,13,40,"05-07","05-07_13",15.2225,2019-05-07 13:40:01,"all",1557250801,0.333611111111111,0.00159999999999982,0.00479600333055734,"Increase"
"2019-5-7","NAPL",2019,5,7,14,0,"05-07","05-07_14",15.214,2019-05-07 14:00:02,"all",1557252002,0.333611111111111,-0.00849999999999973,-0.0254787676935879,"Increase"
"2019-5-7","NAPL",2019,5,7,14,20,"05-07","05-07_14",15.215,2019-05-07 14:20:03,"all",1557253203,0.333611111111111,0.000999999999999446,0.00299750208159701,"Increase"
"2019-5-7","NAPL",2019,5,7,14,39,"05-07","05-07_14",15.1725,2019-05-07 14:39:56,"all",1557254396,0.331388888888889,-0.0425000000000004,-0.128248113998325,"Increase"
"2019-5-7","NAPL",2019,5,7,14,59,"05-07","05-07_14",14.9454,2019-05-07 14:59:57,"all",1557255597,0.333611111111111,-0.2271,-0.680732722731058,"Increase"
"2019-5-7","NAPL",2019,5,7,15,19,"05-07","05-07_15",14.6635,2019-05-07 15:19:58,"all",1557256798,0.333611111111111,-0.281899999999998,-0.84499583680266,"Increase"
"2019-5-7","NAPL",2019,5,7,15,39,"05-07","05-07_15",14.407,2019-05-07 15:39:59,"all",1557257999,0.333611111111111,-0.256500000000001,-0.768859283930061,"Increase"
"2019-5-7","NAPL",2019,5,7,16,0,"05-07","05-07_16",13.9333,2019-05-07 16:00:00,"all",1557259200,0.333611111111111,-0.473700000000001,-1.41991673605329,"Increase"
"2019-5-7","NAPL",2019,5,7,16,20,"05-07","05-07_16",13.7914,2019-05-07 16:20:00,"all",1557260400,0.333333333333333,-0.1419,-0.425699999999999,"Increase"
"2019-5-7","NAPL",2019,5,7,16,40,"05-07","05-07_16",14.593,2019-05-07 16:40:01,"all",1557261601,0.333611111111111,0.8016,2.40279766860949,"targetUP"
"2019-5-7","NAPL",2019,5,7,17,0,"05-07","05-07_17",15.2642,2019-05-07 17:00:02,"all",1557262802,0.333611111111111,0.671200000000001,2.01192339716903,"targetUP"
"2019-5-7","NAPL",2019,5,7,17,20,"05-07","05-07_17",15.1931,2019-05-07 17:20:03,"all",1557264003,0.333611111111111,-0.0711000000000013,-0.213122398001669,"Increase"
"2019-5-7","NAPL",2019,5,7,17,39,"05-07","05-07_17",15.0523,2019-05-07 17:39:56,"all",1557265196,0.331388888888889,-0.140799999999999,-0.424878457669736,"Increase"
"2019-5-7","NAPL",2019,5,7,17,59,"05-07","05-07_17",14.9175,2019-05-07 17:59:57,"all",1557266397,0.333611111111111,-0.1348,-0.404063280599501,"Increase"
"2019-5-7","NAPL",2019,5,7,18,19,"05-07","05-07_18",14.4471,2019-05-07 18:19:58,"all",1557267598,0.333611111111111,-0.4704,-1.41002497918401,"Increase"
"2019-5-7","NAPL",2019,5,7,18,39,"05-07","05-07_18",14.0753,2019-05-07 18:39:59,"all",1557268799,0.333611111111111,-0.3718,-1.11447127393839,"Increase"
"2019-5-7","NAPL",2019,5,7,19,0,"05-07","05-07_19",14.2202,2019-05-07 19:00:00,"all",1557270000,0.333611111111111,0.1449,0.434338051623646,"Increase"
"2019-5-7","NAPL",2019,5,7,19,20,"05-07","05-07_19",14.5401,2019-05-07 19:20:00,"all",1557271200,0.333333333333333,0.3199,0.959700000000002,"Increase"
"2019-5-7","NAPL",2019,5,7,19,40,"05-07","05-07_19",14.9172,2019-05-07 19:40:01,"all",1557272401,0.333611111111111,0.377099999999999,1.13035803497085,"Increase"
"2019-5-7","NAPL",2019,5,7,20,0,"05-07","05-07_20",15.1536,2019-05-07 20:00:02,"all",1557273602,0.333611111111111,0.236400000000001,0.70860949208993,"Increase"
"2019-5-7","NAPL",2019,5,7,20,20,"05-07","05-07_20",14.9905,2019-05-07 20:20:03,"all",1557274803,0.333611111111111,-0.1631,-0.488892589508743,"Increase"
"2019-5-1","NAPL",2019,5,1,23,59,"05-01","05-01_23",15.3325,2019-05-01 23:59:57,"all",1556769597,0.333611111111111,0.0343,0.102814321398834,"Decrease"
"2019-5-1","NAPL",2019,5,1,0,19,"05-02","05-02_0",15.3389,2019-05-02 00:19:58,"all",1556770798,0.333611111111111,0.00640000000000107,0.0191840133222347,"Decrease"
