"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2021-6-1","NAPL",2021,6,1,1,0,"06-01","06-01_1",13.6233,2021-06-01 01:00:00,"all",1622523600,NA,NA,NA
"2021-6-1","NAPL",2021,6,1,1,20,"06-01","06-01_1",13.5482,2021-06-01 01:20:00,"all",1622524800,0.333333333333333,-0.0751000000000008,-0.225300000000002
"2021-6-1","NAPL",2021,6,1,1,40,"06-01","06-01_1",13.5399,2021-06-01 01:40:01,"all",1622526001,0.333611111111111,-0.0083000000000002,-0.0248792672772695
"2021-6-1","NAPL",2021,6,1,2,0,"06-01","06-01_2",14.0516,2021-06-01 02:00:02,"all",1622527202,0.333611111111111,0.511700000000001,1.53382181515404
"2021-6-1","NAPL",2021,6,1,2,20,"06-01","06-01_2",14.5131,2021-06-01 02:20:03,"all",1622528403,0.333611111111111,0.461499999999999,1.38334721065778
"2021-6-1","NAPL",2021,6,1,2,39,"06-01","06-01_2",14.4382,2021-06-01 02:39:56,"all",1622529596,0.331388888888889,-0.0748999999999995,-0.226018440905279
"2021-6-1","NAPL",2021,6,1,2,59,"06-01","06-01_2",14.2804,2021-06-01 02:59:57,"all",1622530797,0.333611111111111,-0.1578,-0.47300582847627
"2021-6-1","NAPL",2021,6,1,3,19,"06-01","06-01_3",14.2182,2021-06-01 03:19:58,"all",1622531998,0.333611111111111,-0.0622000000000007,-0.186444629475439
"2021-6-1","NAPL",2021,6,1,3,39,"06-01","06-01_3",14.0969,2021-06-01 03:39:59,"all",1622533199,0.333611111111111,-0.1213,-0.363597002497918
"2021-6-1","NAPL",2021,6,1,4,0,"06-01","06-01_4",13.9977,2021-06-01 04:00:00,"all",1622534400,0.333611111111111,-0.0991999999999997,-0.297352206494587
"2021-6-1","NAPL",2021,6,1,4,20,"06-01","06-01_4",14.0106,2021-06-01 04:20:00,"all",1622535600,0.333333333333333,0.0129000000000001,0.0387000000000004
"2021-6-1","NAPL",2021,6,1,4,40,"06-01","06-01_4",14.082,2021-06-01 04:40:01,"all",1622536801,0.333611111111111,0.0714000000000006,0.214021648626147
"2021-6-1","NAPL",2021,6,1,5,0,"06-01","06-01_5",14.1689,2021-06-01 05:00:02,"all",1622538002,0.333611111111111,0.0869,0.260482930890924
"2021-6-1","NAPL",2021,6,1,5,20,"06-01","06-01_5",14.3838,2021-06-01 05:20:03,"all",1622539203,0.333611111111111,0.2149,0.644163197335554
