"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2019-8-1","NAPL",2019,8,1,1,0,"08-01","08-01_1",17.3806,2019-08-01 01:00:00,"all",1564635600,NA,NA,NA
"2019-8-1","NAPL",2019,8,1,1,20,"08-01","08-01_1",16.8035,2019-08-01 01:20:00,"all",1564636800,0.333333333333333,-0.577100000000002,-1.7313
"2019-8-1","NAPL",2019,8,1,1,40,"08-01","08-01_1",16.2819,2019-08-01 01:40:01,"all",1564638001,0.333611111111111,-0.521599999999999,-1.56349708576186
"2019-8-1","NAPL",2019,8,1,2,0,"08-01","08-01_2",16.2176,2019-08-01 02:00:02,"all",1564639202,0.333611111111111,-0.0642999999999994,-0.192739383846792
"2019-8-1","NAPL",2019,8,1,2,20,"08-01","08-01_2",16.8242,2019-08-01 02:20:03,"all",1564640403,0.333611111111111,0.6066,1.81828476269775
"2019-8-1","NAPL",2019,8,1,2,39,"08-01","08-01_2",16.9352,2019-08-01 02:39:56,"all",1564641596,0.331388888888889,0.110999999999997,0.334953897736789
"2019-8-1","NAPL",2019,8,1,2,59,"08-01","08-01_2",16.1627,2019-08-01 02:59:57,"all",1564642797,0.333611111111111,-0.772499999999997,-2.31557035803496
"2019-8-1","NAPL",2019,8,1,3,19,"08-01","08-01_3",15.6312,2019-08-01 03:19:58,"all",1564643998,0.333611111111111,-0.531500000000001,-1.5931723563697
"2019-8-1","NAPL",2019,8,1,3,39,"08-01","08-01_3",15.7817,2019-08-01 03:39:59,"all",1564645199,0.333611111111111,0.150500000000001,0.451124063280602
"2019-8-1","NAPL",2019,8,1,4,0,"08-01","08-01_4",15.7407,2019-08-01 04:00:00,"all",1564646400,0.333611111111111,-0.0410000000000004,-0.122897585345546
"2019-8-1","NAPL",2019,8,1,4,20,"08-01","08-01_4",15.3551,2019-08-01 04:20:00,"all",1564647600,0.333333333333333,-0.3856,-1.1568
"2019-8-1","NAPL",2019,8,1,4,40,"08-01","08-01_4",15.3224,2019-08-01 04:40:01,"all",1564648801,0.333611111111111,-0.0327000000000002,-0.098018318068277
"2019-8-1","NAPL",2019,8,1,5,0,"08-01","08-01_5",15.4752,2019-08-01 05:00:02,"all",1564650002,0.333611111111111,0.152799999999999,0.458018318068274
"2019-8-1","NAPL",2019,8,1,5,20,"08-01","08-01_5",15.4606,2019-08-01 05:20:03,"all",1564651203,0.333611111111111,-0.0145999999999997,-0.0437635303913397
"2019-8-1","NAPL",2019,8,1,5,39,"08-01","08-01_5",15.3082,2019-08-01 05:39:56,"all",1564652396,0.331388888888889,-0.1524,-0.459882648784577
"2019-8-1","NAPL",2019,8,1,5,59,"08-01","08-01_5",15.0321,2019-08-01 05:59:57,"all",1564653597,0.333611111111111,-0.2761,-0.827610324729391
"2019-8-1","NAPL",2019,8,1,6,19,"08-01","08-01_6",14.6839,2019-08-01 06:19:58,"all",1564654798,0.333611111111111,-0.3482,-1.04373022481266
"2019-8-1","NAPL",2019,8,1,6,39,"08-01","08-01_6",14.4259,2019-08-01 06:39:59,"all",1564655999,0.333611111111111,-0.257999999999999,-0.773355537052454
"2019-8-1","NAPL",2019,8,1,7,0,"08-01","08-01_7",14.3036,2019-08-01 07:00:00,"all",1564657200,0.333611111111111,-0.122300000000001,-0.36659450457952
"2019-8-1","NAPL",2019,8,1,7,20,"08-01","08-01_7",14.2517,2019-08-01 07:20:00,"all",1564658400,0.333333333333333,-0.0518999999999998,-0.1557
"2019-8-1","NAPL",2019,8,1,7,40,"08-01","08-01_7",14.4984,2019-08-01 07:40:01,"all",1564659601,0.333611111111111,0.246700000000001,0.739483763530393
"2019-8-1","NAPL",2019,8,1,8,0,"08-01","08-01_8",15.1784,2019-08-01 08:00:02,"all",1564660802,0.333611111111111,0.68,2.03830141548709
"2019-8-1","NAPL",2019,8,1,8,20,"08-01","08-01_8",15.7791,2019-08-01 08:20:03,"all",1564662003,0.333611111111111,0.6007,1.80059950041632
