"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2018-9-2","NAPL",2018,9,2,22,40,"09-02","09-02_22",18.8645,2018-09-02 22:40:01,"all",1535942401,0.333611111111111,0.1541,0.461915070774354,"Increase"
"2018-9-2","NAPL",2018,9,2,23,0,"09-02","09-02_23",19.154,2018-09-02 23:00:02,"all",1535943602,0.333611111111111,0.2895,0.867776852622815,"Increase"
"2018-9-2","NAPL",2018,9,2,23,20,"09-02","09-02_23",19.0071,2018-09-02 23:20:03,"all",1535944803,0.333611111111111,-0.146899999999999,-0.44033305578684,"Increase"
"2018-9-2","NAPL",2018,9,2,23,39,"09-02","09-02_23",17.8537,2018-09-02 23:39:56,"all",1535945996,0.331388888888889,-1.1534,-3.48050293378039,"Increase"
"2018-9-2","NAPL",2018,9,2,23,59,"09-02","09-02_23",16.5963,2018-09-02 23:59:57,"all",1535947197,0.333611111111111,-1.2574,-3.76905911740217,"Increase"
"2018-9-2","NAPL",2018,9,2,0,19,"09-03","09-03_0",15.9707,2018-09-03 00:19:58,"all",1535948398,0.333611111111111,-0.625599999999999,-1.87523730224812,"Increase"
"2018-9-2","NAPL",2018,9,2,0,39,"09-03","09-03_0",15.7246,2018-09-03 00:39:59,"all",1535949599,0.333611111111111,-0.2461,-0.737685262281433,"Increase"
"2018-9-3","NAPL",2018,9,3,1,0,"09-03","09-03_1",15.6098,2018-09-03 01:00:00,"all",1535950800,0.333611111111111,-0.114800000000001,-0.344113238967529,"Increase"
"2018-9-3","NAPL",2018,9,3,1,20,"09-03","09-03_1",15.5984,2018-09-03 01:20:00,"all",1535952000,0.333333333333333,-0.0114000000000001,-0.0342000000000002,"Increase"
"2018-9-3","NAPL",2018,9,3,1,40,"09-03","09-03_1",15.4655,2018-09-03 01:40:01,"all",1535953201,0.333611111111111,-0.132899999999999,-0.398368026644461,"Increase"
"2018-9-3","NAPL",2018,9,3,2,0,"09-03","09-03_2",15.2313,2018-09-03 02:00:02,"all",1535954402,0.333611111111111,-0.234200000000001,-0.702014987510412,"Increase"
"2018-9-3","NAPL",2018,9,3,2,20,"09-03","09-03_2",15.9747,2018-09-03 02:20:03,"all",1535955603,0.333611111111111,0.743400000000001,2.22834304746045,"targetUP"
"2018-9-3","NAPL",2018,9,3,2,39,"09-03","09-03_2",17.5986,2018-09-03 02:39:56,"all",1535956796,0.331388888888889,1.6239,4.90028499580889,"targetUP"
"2018-9-3","NAPL",2018,9,3,2,59,"09-03","09-03_2",18.4794,2018-09-03 02:59:57,"all",1535957997,0.333611111111111,0.880799999999997,2.6401998334721,"targetUP"
"2018-9-3","NAPL",2018,9,3,3,19,"09-03","09-03_3",19.0311,2018-09-03 03:19:58,"all",1535959198,0.333611111111111,0.5517,1.65372189841799,"Increase"
"2018-9-3","NAPL",2018,9,3,3,39,"09-03","09-03_3",19.5434,2018-09-03 03:39:59,"all",1535960399,0.333611111111111,0.5123,1.535620316403,"Increase"
"2018-9-3","NAPL",2018,9,3,4,0,"09-03","09-03_4",19.5059,2018-09-03 04:00:00,"all",1535961600,0.333611111111111,-0.0374999999999979,-0.112406328059944,"Increase"
"2018-9-3","NAPL",2018,9,3,4,20,"09-03","09-03_4",19.058,2018-09-03 04:20:00,"all",1535962800,0.333333333333333,-0.447900000000001,-1.3437,"Increase"
"2018-9-3","NAPL",2018,9,3,4,40,"09-03","09-03_4",18.6303,2018-09-03 04:40:01,"all",1535964001,0.333611111111111,-0.427700000000002,-1.28203164029975,"Increase"
"2018-9-3","NAPL",2018,9,3,5,0,"09-03","09-03_5",18.6306,2018-09-03 05:00:02,"all",1535965202,0.333611111111111,0.000300000000002854,0.000899250624488154,"Increase"
"2018-9-3","NAPL",2018,9,3,5,20,"09-03","09-03_5",19.3191,2018-09-03 05:20:03,"all",1535966403,0.333611111111111,0.688499999999998,2.06378018318068,"targetUP"
"2018-9-3","NAPL",2018,9,3,5,39,"09-03","09-03_5",19.7513,2018-09-03 05:39:56,"all",1535967596,0.331388888888889,0.432200000000002,1.3042078792959,"Increase"
"2018-9-3","NAPL",2018,9,3,5,59,"09-03","09-03_5",19.0147,2018-09-03 05:59:57,"all",1535968797,0.333611111111111,-0.736599999999999,-2.20796003330558,"Increase"
"2018-9-3","NAPL",2018,9,3,6,19,"09-03","09-03_6",18.0599,2018-09-03 06:19:58,"all",1535969998,0.333611111111111,-0.954800000000002,-2.86201498751042,"Increase"
"2018-9-1","NAPL",2018,9,1,8,20,"09-01","09-01_8",19.9991,2018-09-01 08:20:03,"all",1535804403,0.333611111111111,-0.0297000000000018,-0.0890258118234859,"Decrease"
"2018-9-1","NAPL",2018,9,1,8,39,"09-01","09-01_8",20.0132,2018-09-01 08:39:56,"all",1535805596,0.331388888888889,0.0141000000000027,0.0425481978206283,"Decrease"
"2018-9-1","NAPL",2018,9,1,8,59,"09-01","09-01_8",20.0543,2018-09-01 08:59:57,"all",1535806797,0.333611111111111,0.0411000000000001,0.123197335553706,"Decrease"
"2018-9-1","NAPL",2018,9,1,9,19,"09-01","09-01_9",20.0579,2018-09-01 09:19:58,"all",1535807998,0.333611111111111,0.00359999999999872,0.0107910074937514,"Decrease"
"2018-9-1","NAPL",2018,9,1,9,39,"09-01","09-01_9",20.0113,2018-09-01 09:39:59,"all",1535809199,0.333611111111111,-0.0466000000000015,-0.139683597002503,"Decrease"
"2018-9-1","NAPL",2018,9,1,10,0,"09-01","09-01_10",19.9918,2018-09-01 10:00:00,"all",1535810400,0.333611111111111,-0.0194999999999972,-0.0584512905911656,"Decrease"
"2018-9-1","NAPL",2018,9,1,10,20,"09-01","09-01_10",20.0242,2018-09-01 10:20:00,"all",1535811600,0.333333333333333,0.0323999999999991,0.0971999999999973,"Decrease"
"2018-9-1","NAPL",2018,9,1,10,40,"09-01","09-01_10",20.0634,2018-09-01 10:40:01,"all",1535812801,0.333611111111111,0.039200000000001,0.117502081598671,"Decrease"
"2018-9-1","NAPL",2018,9,1,11,0,"09-01","09-01_11",20.0509,2018-09-01 11:00:02,"all",1535814002,0.333611111111111,-0.0125000000000028,-0.0374687760199919,"Decrease"
"2018-9-1","NAPL",2018,9,1,11,20,"09-01","09-01_11",20.1621,2018-09-01 11:20:03,"all",1535815203,0.333611111111111,0.1112,0.333322231473772,"Decrease"
"2018-9-1","NAPL",2018,9,1,11,39,"09-01","09-01_11",20.2382,2018-09-01 11:39:56,"all",1535816396,0.331388888888889,0.0761000000000003,0.229639564124058,"Decrease"
"2018-9-1","NAPL",2018,9,1,11,59,"09-01","09-01_11",19.3123,2018-09-01 11:59:57,"all",1535817597,0.333611111111111,-0.925899999999999,-2.7753871773522,"targetDOWN"
"2018-9-1","NAPL",2018,9,1,12,19,"09-01","09-01_12",17.9781,2018-09-01 12:19:58,"all",1535818798,0.333611111111111,-1.3342,-3.99926727726894,"targetDOWN"
"2018-9-1","NAPL",2018,9,1,12,39,"09-01","09-01_12",17.8342,2018-09-01 12:39:59,"all",1535819999,0.333611111111111,-0.143900000000002,-0.431340549542055,"Decrease"
"2018-9-1","NAPL",2018,9,1,13,0,"09-01","09-01_13",18.1791,2018-09-01 13:00:00,"all",1535821200,0.333611111111111,0.344899999999999,1.03383846794338,"Decrease"
"2018-9-1","NAPL",2018,9,1,13,20,"09-01","09-01_13",17.913,2018-09-01 13:20:00,"all",1535822400,0.333333333333333,-0.266099999999998,-0.798299999999994,"Decrease"
"2018-9-1","NAPL",2018,9,1,13,40,"09-01","09-01_13",17.5721,2018-09-01 13:40:01,"all",1535823601,0.333611111111111,-0.340900000000001,-1.02184845961699,"Decrease"
"2018-9-1","NAPL",2018,9,1,14,0,"09-01","09-01_14",17.6986,2018-09-01 14:00:02,"all",1535824802,0.333611111111111,0.1265,0.379184013322232,"Decrease"
"2018-9-1","NAPL",2018,9,1,14,20,"09-01","09-01_14",17.587,2018-09-01 14:20:03,"all",1535826003,0.333611111111111,-0.111599999999999,-0.334521232306409,"Decrease"
"2018-9-1","NAPL",2018,9,1,14,39,"09-01","09-01_14",16.9912,2018-09-01 14:39:56,"all",1535827196,0.331388888888889,-0.5958,-1.79788767812238,"Decrease"
"2018-9-1","NAPL",2018,9,1,14,59,"09-01","09-01_14",16.812,2018-09-01 14:59:57,"all",1535828397,0.333611111111111,-0.179199999999998,-0.537152373022475,"Decrease"
"2018-9-1","NAPL",2018,9,1,15,19,"09-01","09-01_15",17.2677,2018-09-01 15:19:58,"all",1535829598,0.333611111111111,0.4557,1.36596169858451,"Decrease"
"2018-9-1","NAPL",2018,9,1,15,39,"09-01","09-01_15",17.1599,2018-09-01 15:39:59,"all",1535830799,0.333611111111111,-0.107800000000001,-0.323130724396339,"Decrease"
