"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2017-6-1","NAPL",2017,6,1,1,0,"06-01","06-01_1",14.9902,2017-06-01 01:00:00,"all",1496293200,NA,NA,NA
"2017-6-1","NAPL",2017,6,1,1,20,"06-01","06-01_1",15.0124,2017-06-01 01:20:00,"all",1496294400,0.333333333333333,0.0221999999999998,0.0665999999999993
"2017-6-1","NAPL",2017,6,1,1,40,"06-01","06-01_1",15.0414,2017-06-01 01:40:01,"all",1496295601,0.333611111111111,0.0289999999999999,0.0869275603663611
"2017-6-1","NAPL",2017,6,1,2,0,"06-01","06-01_2",15.0448,2017-06-01 02:00:02,"all",1496296802,0.333611111111111,0.00340000000000096,0.0101915070774383
"2017-6-1","NAPL",2017,6,1,2,20,"06-01","06-01_2",15.065,2017-06-01 02:20:03,"all",1496298003,0.333611111111111,0.0201999999999991,0.0605495420482904
"2017-6-1","NAPL",2017,6,1,2,39,"06-01","06-01_2",15.0677,2017-06-01 02:39:56,"all",1496299196,0.331388888888889,0.00270000000000081,0.00814752724224889
"2017-6-1","NAPL",2017,6,1,2,59,"06-01","06-01_2",15.0042,2017-06-01 02:59:57,"all",1496300397,0.333611111111111,-0.0634999999999994,-0.190341382181514
"2017-6-1","NAPL",2017,6,1,3,19,"06-01","06-01_3",14.9633,2017-06-01 03:19:58,"all",1496301598,0.333611111111111,-0.0409000000000006,-0.122597835137387
"2017-6-1","NAPL",2017,6,1,3,39,"06-01","06-01_3",15.031,2017-06-01 03:39:59,"all",1496302799,0.333611111111111,0.0677000000000003,0.202930890924231
"2017-6-1","NAPL",2017,6,1,4,0,"06-01","06-01_4",15.1137,2017-06-01 04:00:00,"all",1496304000,0.333611111111111,0.0826999999999991,0.247893422148207
