"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2017-9-1","NAPL",2017,9,1,5,20,"09-01","09-01_5",17.8488,2017-09-01 05:20:03,"all",1504257603,0.333611111111111,-0.278500000000001,-0.834804329725232
"2017-9-1","NAPL",2017,9,1,5,39,"09-01","09-01_5",17.6969,2017-09-01 05:39:56,"all",1504258796,0.331388888888889,-0.151900000000001,-0.458373847443424
"2017-9-1","NAPL",2017,9,1,5,59,"09-01","09-01_5",17.8455,2017-09-01 05:59:57,"all",1504259997,0.333611111111111,0.148600000000002,0.445428809325568
"2017-9-1","NAPL",2017,9,1,6,19,"09-01","09-01_6",18.1117,2017-09-01 06:19:58,"all",1504261198,0.333611111111111,0.266199999999998,0.797935054121559
"2017-9-1","NAPL",2017,9,1,6,39,"09-01","09-01_6",18.1719,2017-09-01 06:39:59,"all",1504262399,0.333611111111111,0.0602000000000018,0.180449625312245
"2017-9-1","NAPL",2017,9,1,7,0,"09-01","09-01_7",18.0362,2017-09-01 07:00:00,"all",1504263600,0.333611111111111,-0.1357,-0.406761032472939
"2017-9-1","NAPL",2017,9,1,7,20,"09-01","09-01_7",18.1677,2017-09-01 07:20:00,"all",1504264800,0.333333333333333,0.131499999999999,0.394499999999997
"2017-9-1","NAPL",2017,9,1,7,40,"09-01","09-01_7",18.3387,2017-09-01 07:40:01,"all",1504266001,0.333611111111111,0.170999999999999,0.51257285595337
"2017-9-1","NAPL",2017,9,1,8,0,"09-01","09-01_8",18.282,2017-09-01 08:00:02,"all",1504267202,0.333611111111111,-0.0566999999999993,-0.169958368026642
"2017-9-1","NAPL",2017,9,1,8,20,"09-01","09-01_8",18.2346,2017-09-01 08:20:03,"all",1504268403,0.333611111111111,-0.0473999999999997,-0.142081598667776
"2017-9-1","NAPL",2017,9,1,8,39,"09-01","09-01_8",18.2461,2017-09-01 08:39:56,"all",1504269596,0.331388888888889,0.0114999999999981,0.0347024308465994
"2017-9-1","NAPL",2017,9,1,8,59,"09-01","09-01_8",18.2477,2017-09-01 08:59:57,"all",1504270797,0.333611111111111,0.00159999999999982,0.00479600333055734
"2017-9-1","NAPL",2017,9,1,9,19,"09-01","09-01_9",18.2556,2017-09-01 09:19:58,"all",1504271998,0.333611111111111,0.0079000000000029,0.0236802664446382
"2017-9-1","NAPL",2017,9,1,9,39,"09-01","09-01_9",18.2876,2017-09-01 09:39:59,"all",1504273199,0.333611111111111,0.032,0.0959200666111575
"2017-9-1","NAPL",2017,9,1,10,0,"09-01","09-01_10",18.3151,2017-09-01 10:00:00,"all",1504274400,0.333611111111111,0.0274999999999999,0.0824313072439629
"2017-9-1","NAPL",2017,9,1,10,20,"09-01","09-01_10",18.2883,2017-09-01 10:20:00,"all",1504275600,0.333333333333333,-0.0268000000000015,-0.0804000000000045
"2017-9-1","NAPL",2017,9,1,10,40,"09-01","09-01_10",18.2177,2017-09-01 10:40:01,"all",1504276801,0.333611111111111,-0.0705999999999989,-0.211623646960863
"2017-9-1","NAPL",2017,9,1,11,0,"09-01","09-01_11",18.1733,2017-09-01 11:00:02,"all",1504278002,0.333611111111111,-0.0443999999999996,-0.13308909242298
"2017-9-1","NAPL",2017,9,1,11,20,"09-01","09-01_11",18.1465,2017-09-01 11:20:03,"all",1504279203,0.333611111111111,-0.0268000000000015,-0.0803330557868488
"2017-9-1","NAPL",2017,9,1,11,39,"09-01","09-01_11",18.0332,2017-09-01 11:39:56,"all",1504280396,0.331388888888889,-0.113299999999999,-0.341894383906116
"2017-9-1","NAPL",2017,9,1,11,59,"09-01","09-01_11",17.8853,2017-09-01 11:59:57,"all",1504281597,0.333611111111111,-0.1479,-0.443330557868443
"2017-9-1","NAPL",2017,9,1,12,19,"09-01","09-01_12",17.8947,2017-09-01 12:19:58,"all",1504282798,0.333611111111111,0.00939999999999941,0.0281765195670257
"2017-9-1","NAPL",2017,9,1,12,39,"09-01","09-01_12",18.2875,2017-09-01 12:39:59,"all",1504283999,0.333611111111111,0.392800000000001,1.17741881765196
"2017-9-1","NAPL",2017,9,1,13,0,"09-01","09-01_13",18.8742,2017-09-01 13:00:00,"all",1504285200,0.333611111111111,0.586699999999997,1.75863447127393
"2017-9-1","NAPL",2017,9,1,13,20,"09-01","09-01_13",19.0603,2017-09-01 13:20:00,"all",1504286400,0.333333333333333,0.186100000000003,0.55830000000001
"2017-9-1","NAPL",2017,9,1,13,40,"09-01","09-01_13",18.931,2017-09-01 13:40:01,"all",1504287601,0.333611111111111,-0.129300000000001,-0.38757701915071
"2017-9-1","NAPL",2017,9,1,14,0,"09-01","09-01_14",18.9107,2017-09-01 14:00:02,"all",1504288802,0.333611111111111,-0.0203000000000024,-0.0608492922564602
"2017-9-1","NAPL",2017,9,1,14,20,"09-01","09-01_14",18.9742,2017-09-01 14:20:03,"all",1504290003,0.333611111111111,0.0635000000000012,0.190341382181519
"2017-9-1","NAPL",2017,9,1,14,39,"09-01","09-01_14",18.8748,2017-09-01 14:39:56,"all",1504291196,0.331388888888889,-0.0993999999999993,-0.299949706621959
"2017-9-1","NAPL",2017,9,1,14,59,"09-01","09-01_14",18.7871,2017-09-01 14:59:57,"all",1504292397,0.333611111111111,-0.0877000000000017,-0.262880932556208
"2017-9-1","NAPL",2017,9,1,15,19,"09-01","09-01_15",18.916,2017-09-01 15:19:58,"all",1504293598,0.333611111111111,0.128900000000002,0.386378018318073
"2017-9-1","NAPL",2017,9,1,15,39,"09-01","09-01_15",18.987,2017-09-01 15:39:59,"all",1504294799,0.333611111111111,0.070999999999998,0.212822647793499
"2017-9-1","NAPL",2017,9,1,16,0,"09-01","09-01_16",18.9184,2017-09-01 16:00:00,"all",1504296000,0.333611111111111,-0.0686,-0.205628642797669
"2017-9-1","NAPL",2017,9,1,16,20,"09-01","09-01_16",18.8625,2017-09-01 16:20:00,"all",1504297200,0.333333333333333,-0.0558999999999976,-0.167699999999993
"2017-9-1","NAPL",2017,9,1,16,40,"09-01","09-01_16",18.854,2017-09-01 16:40:01,"all",1504298401,0.333611111111111,-0.00850000000000151,-0.0254787676935932
"2017-9-1","NAPL",2017,9,1,17,0,"09-01","09-01_17",18.8481,2017-09-01 17:00:02,"all",1504299602,0.333611111111111,-0.00590000000000046,-0.0176852622814335
"2017-9-1","NAPL",2017,9,1,17,20,"09-01","09-01_17",18.8035,2017-09-01 17:20:03,"all",1504300803,0.333611111111111,-0.0445999999999991,-0.133688592839298
"2017-9-1","NAPL",2017,9,1,17,39,"09-01","09-01_17",18.7664,2017-09-01 17:39:56,"all",1504301996,0.331388888888889,-0.0370999999999988,-0.111953059513827
"2017-9-1","NAPL",2017,9,1,17,59,"09-01","09-01_17",18.6901,2017-09-01 17:59:57,"all",1504303197,0.333611111111111,-0.0762999999999998,-0.228709408825978
"2017-9-1","NAPL",2017,9,1,18,19,"09-01","09-01_18",18.4479,2017-09-01 18:19:58,"all",1504304398,0.333611111111111,-0.2422,-0.725995004163199
"2017-9-1","NAPL",2017,9,1,18,39,"09-01","09-01_18",18.1585,2017-09-01 18:39:59,"all",1504305599,0.333611111111111,-0.289400000000001,-0.867477102414656
"2017-9-1","NAPL",2017,9,1,19,0,"09-01","09-01_19",17.9475,2017-09-01 19:00:00,"all",1504306800,0.333611111111111,-0.210999999999999,-0.632472939217315
"2017-9-1","NAPL",2017,9,1,19,20,"09-01","09-01_19",17.9943,2017-09-01 19:20:00,"all",1504308000,0.333333333333333,0.0467999999999975,0.140399999999993
"2017-9-1","NAPL",2017,9,1,19,40,"09-01","09-01_19",18.3902,2017-09-01 19:40:01,"all",1504309201,0.333611111111111,0.395900000000001,1.18671107410492
"2017-9-1","NAPL",2017,9,1,20,0,"09-01","09-01_20",18.7329,2017-09-01 20:00:02,"all",1504310402,0.333611111111111,0.342700000000001,1.02724396336387
"2017-9-1","NAPL",2017,9,1,20,20,"09-01","09-01_20",18.7989,2017-09-01 20:20:03,"all",1504311603,0.333611111111111,0.065999999999999,0.197835137385509
"2017-9-1","NAPL",2017,9,1,20,39,"09-01","09-01_20",18.7455,2017-09-01 20:39:56,"all",1504312796,0.331388888888889,-0.0533999999999999,-0.16113998323554
"2017-9-1","NAPL",2017,9,1,20,59,"09-01","09-01_20",18.5628,2017-09-01 20:59:57,"all",1504313997,0.333611111111111,-0.182700000000001,-0.547643630308078
"2017-9-1","NAPL",2017,9,1,21,19,"09-01","09-01_21",18.4793,2017-09-01 21:19:58,"all",1504315198,0.333611111111111,-0.0835000000000008,-0.250291423813491
"2017-9-1","NAPL",2017,9,1,21,39,"09-01","09-01_21",18.7389,2017-09-01 21:39:59,"all",1504316399,0.333611111111111,0.259600000000002,0.778151540383022
"2017-9-1","NAPL",2017,9,1,22,0,"09-01","09-01_22",18.9175,2017-09-01 22:00:00,"all",1504317600,0.333611111111111,0.178599999999999,0.53535387177352
"2017-9-1","NAPL",2017,9,1,22,20,"09-01","09-01_22",18.8302,2017-09-01 22:20:00,"all",1504318800,0.333333333333333,-0.087299999999999,-0.261899999999997
"2017-9-1","NAPL",2017,9,1,22,40,"09-01","09-01_22",18.7828,2017-09-01 22:40:01,"all",1504320001,0.333611111111111,-0.0473999999999997,-0.142081598667776
"2017-9-1","NAPL",2017,9,1,23,0,"09-01","09-01_23",18.7949,2017-09-01 23:00:02,"all",1504321202,0.333611111111111,0.0120999999999967,0.0362697751873339
"2017-9-1","NAPL",2017,9,1,23,20,"09-01","09-01_23",18.7747,2017-09-01 23:20:03,"all",1504322403,0.333611111111111,-0.0201999999999991,-0.0605495420482904
"2017-9-1","NAPL",2017,9,1,23,39,"09-01","09-01_23",18.8469,2017-09-01 23:39:56,"all",1504323596,0.331388888888889,0.0722000000000023,0.217870913663041
"2017-9-1","NAPL",2017,9,1,23,59,"09-01","09-01_23",18.9668,2017-09-01 23:59:57,"all",1504324797,0.333611111111111,0.119899999999998,0.359400499583673
"2017-9-1","NAPL",2017,9,1,0,19,"09-02","09-02_0",19.023,2017-09-02 00:19:58,"all",1504325998,0.333611111111111,0.0562000000000005,0.168459616985847
"2017-9-1","NAPL",2017,9,1,0,39,"09-02","09-02_0",19.0047,2017-09-02 00:39:59,"all",1504327199,0.333611111111111,-0.0183,-0.0548542880932556
"2017-9-2","NAPL",2017,9,2,1,0,"09-02","09-02_1",18.955,2017-09-02 01:00:00,"all",1504328400,0.333611111111111,-0.0497000000000014,-0.148975853455458
"2017-9-2","NAPL",2017,9,2,1,20,"09-02","09-02_1",18.859,2017-09-02 01:20:00,"all",1504329600,0.333333333333333,-0.0959999999999965,-0.28799999999999
"2017-9-2","NAPL",2017,9,2,1,40,"09-02","09-02_1",18.7724,2017-09-02 01:40:01,"all",1504330801,0.333611111111111,-0.0866000000000007,-0.259583680266447
"2017-9-2","NAPL",2017,9,2,2,0,"09-02","09-02_2",18.8036,2017-09-02 02:00:02,"all",1504332002,0.333611111111111,0.0311999999999983,0.0935220649458735
"2017-9-2","NAPL",2017,9,2,2,20,"09-02","09-02_2",18.7941,2017-09-02 02:20:03,"all",1504333203,0.333611111111111,-0.00949999999999918,-0.0284762697751849
"2017-9-2","NAPL",2017,9,2,2,39,"09-02","09-02_2",18.6669,2017-09-02 02:39:56,"all",1504334396,0.331388888888889,-0.127200000000002,-0.383839061190283
"2017-9-2","NAPL",2017,9,2,2,59,"09-02","09-02_2",18.7802,2017-09-02 02:59:57,"all",1504335597,0.333611111111111,0.113300000000002,0.339616985845136
"2017-9-2","NAPL",2017,9,2,3,19,"09-02","09-02_3",19.1583,2017-09-02 03:19:58,"all",1504336798,0.333611111111111,0.3781,1.13335553705246
"2017-9-2","NAPL",2017,9,2,3,39,"09-02","09-02_3",19.1119,2017-09-02 03:39:59,"all",1504337999,0.333611111111111,-0.046400000000002,-0.139084096586184
"2017-9-2","NAPL",2017,9,2,4,0,"09-02","09-02_4",18.702,2017-09-02 04:00:00,"all",1504339200,0.333611111111111,-0.409899999999997,-1.22867610324728
"2017-9-2","NAPL",2017,9,2,4,20,"09-02","09-02_4",18.6241,2017-09-02 04:20:00,"all",1504340400,0.333333333333333,-0.0779000000000032,-0.23370000000001
"2017-9-2","NAPL",2017,9,2,4,40,"09-02","09-02_4",18.5921,2017-09-02 04:40:01,"all",1504341601,0.333611111111111,-0.032,-0.0959200666111575
"2017-9-2","NAPL",2017,9,2,5,0,"09-02","09-02_5",17.9958,2017-09-02 05:00:02,"all",1504342802,0.333611111111111,-0.596299999999999,-1.78741049125728
"2017-9-2","NAPL",2017,9,2,5,20,"09-02","09-02_5",17.2696,2017-09-02 05:20:03,"all",1504344003,0.333611111111111,-0.726199999999999,-2.17678601165695
"2017-9-2","NAPL",2017,9,2,5,39,"09-02","09-02_5",17.0572,2017-09-02 05:39:56,"all",1504345196,0.331388888888889,-0.212399999999999,-0.640938809723383
"2017-9-2","NAPL",2017,9,2,5,59,"09-02","09-02_5",17.2093,2017-09-02 05:59:57,"all",1504346397,0.333611111111111,0.152099999999997,0.455920066611149
"2017-9-2","NAPL",2017,9,2,6,19,"09-02","09-02_6",17.2826,2017-09-02 06:19:58,"all",1504347598,0.333611111111111,0.0732999999999997,0.219716902581181
"2017-9-2","NAPL",2017,9,2,6,39,"09-02","09-02_6",17.1738,2017-09-02 06:39:59,"all",1504348799,0.333611111111111,-0.108799999999999,-0.326128226477931
"2017-9-2","NAPL",2017,9,2,7,0,"09-02","09-02_7",17.2688,2017-09-02 07:00:00,"all",1504350000,0.333611111111111,0.0949999999999989,0.28476269775187
"2017-9-2","NAPL",2017,9,2,7,20,"09-02","09-02_7",17.4596,2017-09-02 07:20:00,"all",1504351200,0.333333333333333,0.190799999999999,0.572399999999998
"2017-9-2","NAPL",2017,9,2,7,40,"09-02","09-02_7",17.5327,2017-09-02 07:40:01,"all",1504352401,0.333611111111111,0.0731000000000002,0.219117402164863
"2017-9-2","NAPL",2017,9,2,8,0,"09-02","09-02_8",17.8347,2017-09-02 08:00:02,"all",1504353602,0.333611111111111,0.302000000000003,0.905245628642807
"2017-9-2","NAPL",2017,9,2,8,20,"09-02","09-02_8",18.2759,2017-09-02 08:20:03,"all",1504354803,0.333611111111111,0.441199999999998,1.32249791840133
"2017-9-2","NAPL",2017,9,2,8,39,"09-02","09-02_8",18.5354,2017-09-02 08:39:56,"all",1504355996,0.331388888888889,0.259499999999999,0.78306789606035
"2017-9-2","NAPL",2017,9,2,8,59,"09-02","09-02_8",18.7563,2017-09-02 08:59:57,"all",1504357197,0.333611111111111,0.2209,0.662148209825147
"2017-9-2","NAPL",2017,9,2,9,19,"09-02","09-02_9",18.8625,2017-09-02 09:19:58,"all",1504358398,0.333611111111111,0.106200000000001,0.318334721065782
"2017-9-2","NAPL",2017,9,2,9,39,"09-02","09-02_9",18.8455,2017-09-02 09:39:59,"all",1504359599,0.333611111111111,-0.0169999999999995,-0.0509575353871757
"2017-9-2","NAPL",2017,9,2,10,0,"09-02","09-02_10",18.6536,2017-09-02 10:00:00,"all",1504360800,0.333611111111111,-0.1919,-0.575220649458786
"2017-9-2","NAPL",2017,9,2,10,20,"09-02","09-02_10",18.3624,2017-09-02 10:20:00,"all",1504362000,0.333333333333333,-0.2912,-0.8736
"2017-9-2","NAPL",2017,9,2,10,40,"09-02","09-02_10",18.4834,2017-09-02 10:40:01,"all",1504363201,0.333611111111111,0.120999999999999,0.362697751873435
"2017-9-2","NAPL",2017,9,2,11,0,"09-02","09-02_11",18.6783,2017-09-02 11:00:02,"all",1504364402,0.333611111111111,0.194900000000001,0.584213155703582
"2017-9-2","NAPL",2017,9,2,11,20,"09-02","09-02_11",18.5248,2017-09-02 11:20:03,"all",1504365603,0.333611111111111,-0.153500000000001,-0.460116569525399
"2017-9-2","NAPL",2017,9,2,11,39,"09-02","09-02_11",18.3847,2017-09-02 11:39:56,"all",1504366796,0.331388888888889,-0.1401,-0.422766135792122
"2017-9-2","NAPL",2017,9,2,11,59,"09-02","09-02_11",18.0645,2017-09-02 11:59:57,"all",1504367997,0.333611111111111,-0.3202,-0.959800166527893
"2017-9-2","NAPL",2017,9,2,12,19,"09-02","09-02_12",17.6193,2017-09-02 12:19:58,"all",1504369198,0.333611111111111,-0.4452,-1.33448792672773
"2017-9-2","NAPL",2017,9,2,12,39,"09-02","09-02_12",17.6208,2017-09-02 12:39:59,"all",1504370399,0.333611111111111,0.00150000000000006,0.00449625312239817
"2017-9-2","NAPL",2017,9,2,13,0,"09-02","09-02_13",17.6436,2017-09-02 13:00:00,"all",1504371600,0.333611111111111,0.0228000000000002,0.0683430474604501
"2017-9-2","NAPL",2017,9,2,13,20,"09-02","09-02_13",17.7139,2017-09-02 13:20:00,"all",1504372800,0.333333333333333,0.0702999999999996,0.210899999999999
"2017-9-2","NAPL",2017,9,2,13,40,"09-02","09-02_13",18.2092,2017-09-02 13:40:01,"all",1504374001,0.333611111111111,0.4953,1.48466278101582
"2017-9-2","NAPL",2017,9,2,14,0,"09-02","09-02_14",18.6714,2017-09-02 14:00:02,"all",1504375202,0.333611111111111,0.462199999999999,1.3854454621149
"2017-9-2","NAPL",2017,9,2,14,20,"09-02","09-02_14",18.8079,2017-09-02 14:20:03,"all",1504376403,0.333611111111111,0.136500000000002,0.409159034138223
"2017-9-2","NAPL",2017,9,2,14,39,"09-02","09-02_14",18.7199,2017-09-02 14:39:56,"all",1504377596,0.331388888888889,-0.088000000000001,-0.26554903604359
"2017-9-2","NAPL",2017,9,2,14,59,"09-02","09-02_14",18.0321,2017-09-02 14:59:57,"all",1504378797,0.333611111111111,-0.687799999999999,-2.06168193172356
"2017-9-2","NAPL",2017,9,2,15,19,"09-02","09-02_15",17.0462,2017-09-02 15:19:58,"all",1504379998,0.333611111111111,-0.985900000000001,-2.95523730224813
"2017-9-2","NAPL",2017,9,2,15,39,"09-02","09-02_15",16.6065,2017-09-02 15:39:59,"all",1504381199,0.333611111111111,-0.439699999999998,-1.31800166527893
"2017-9-2","NAPL",2017,9,2,16,0,"09-02","09-02_16",16.8488,2017-09-02 16:00:00,"all",1504382400,0.333611111111111,0.2423,0.726294754371358
"2017-9-2","NAPL",2017,9,2,16,20,"09-02","09-02_16",17.2987,2017-09-02 16:20:00,"all",1504383600,0.333333333333333,0.4499,1.3497
"2017-9-2","NAPL",2017,9,2,16,40,"09-02","09-02_16",17.0814,2017-09-02 16:40:01,"all",1504384801,0.333611111111111,-0.217300000000002,-0.651357202331395
"2017-9-2","NAPL",2017,9,2,17,0,"09-02","09-02_17",16.5563,2017-09-02 17:00:02,"all",1504386002,0.333611111111111,-0.525099999999998,-1.57398834304746
"2017-9-2","NAPL",2017,9,2,17,20,"09-02","09-02_17",16.374,2017-09-02 17:20:03,"all",1504387203,0.333611111111111,-0.182300000000001,-0.546444629475442
"2017-9-2","NAPL",2017,9,2,17,39,"09-02","09-02_17",16.4475,2017-09-02 17:39:56,"all",1504388396,0.331388888888889,0.0735000000000028,0.22179379715005
"2017-9-2","NAPL",2017,9,2,17,59,"09-02","09-02_17",16.7735,2017-09-02 17:59:57,"all",1504389597,0.333611111111111,0.325999999999997,0.977185678601157
"2017-9-2","NAPL",2017,9,2,18,19,"09-02","09-02_18",17.0239,2017-09-02 18:19:58,"all",1504390798,0.333611111111111,0.250400000000003,0.750574521232314
"2017-9-2","NAPL",2017,9,2,18,39,"09-02","09-02_18",17.0453,2017-09-02 18:39:59,"all",1504391999,0.333611111111111,0.0213999999999999,0.0641465445462111
"2017-9-2","NAPL",2017,9,2,19,0,"09-02","09-02_19",17.4569,2017-09-02 19:00:00,"all",1504393200,0.333611111111111,0.4116,1.23377185678601
"2017-9-2","NAPL",2017,9,2,19,20,"09-02","09-02_19",18.1068,2017-09-02 19:20:00,"all",1504394400,0.333333333333333,0.649899999999999,1.9497
"2017-9-2","NAPL",2017,9,2,19,40,"09-02","09-02_19",18.4699,2017-09-02 19:40:01,"all",1504395601,0.333611111111111,0.363099999999999,1.08839300582847
"2017-9-2","NAPL",2017,9,2,20,0,"09-02","09-02_20",18.7473,2017-09-02 20:00:02,"all",1504396802,0.333611111111111,0.2774,0.831507077435471
"2017-9-2","NAPL",2017,9,2,20,20,"09-02","09-02_20",19.129,2017-09-02 20:20:03,"all",1504398003,0.333611111111111,0.381700000000002,1.14414654454622
"2017-9-2","NAPL",2017,9,2,20,39,"09-02","09-02_20",19.4216,2017-09-02 20:39:56,"all",1504399196,0.331388888888889,0.2926,0.882950544844929
"2017-9-2","NAPL",2017,9,2,20,59,"09-02","09-02_20",19.2074,2017-09-02 20:59:57,"all",1504400397,0.333611111111111,-0.214200000000002,-0.64206494587844
"2017-9-2","NAPL",2017,9,2,21,19,"09-02","09-02_21",18.7107,2017-09-02 21:19:58,"all",1504401598,0.333611111111111,-0.496700000000001,-1.48885928393006
"2017-9-2","NAPL",2017,9,2,21,39,"09-02","09-02_21",18.6072,2017-09-02 21:39:59,"all",1504402799,0.333611111111111,-0.1035,-0.310241465445463
"2017-9-2","NAPL",2017,9,2,22,0,"09-02","09-02_22",18.7455,2017-09-02 22:00:00,"all",1504404000,0.333611111111111,0.138300000000001,0.414554537885099
"2017-9-2","NAPL",2017,9,2,22,20,"09-02","09-02_22",18.6205,2017-09-02 22:20:00,"all",1504405200,0.333333333333333,-0.125,-0.375
"2017-9-2","NAPL",2017,9,2,22,40,"09-02","09-02_22",17.9459,2017-09-02 22:40:01,"all",1504406401,0.333611111111111,-0.674599999999998,-2.02211490424646
"2017-9-2","NAPL",2017,9,2,23,0,"09-02","09-02_23",17.3876,2017-09-02 23:00:02,"all",1504407602,0.333611111111111,-0.558300000000003,-1.67350541215654
"2017-9-2","NAPL",2017,9,2,23,20,"09-02","09-02_23",18.3845,2017-09-02 23:20:03,"all",1504408803,0.333611111111111,0.9969,2.98820982514571
"2017-9-2","NAPL",2017,9,2,23,39,"09-02","09-02_23",20.0148,2017-09-02 23:39:56,"all",1504409996,0.331388888888889,1.6303,4.9195976529757
"2017-9-2","NAPL",2017,9,2,23,59,"09-02","09-02_23",20.4052,2017-09-02 23:59:57,"all",1504411197,0.333611111111111,0.3904,1.17022481265612
"2017-9-2","NAPL",2017,9,2,0,19,"09-03","09-03_0",20.2748,2017-09-03 00:19:58,"all",1504412398,0.333611111111111,-0.130400000000002,-0.390874271440471
"2017-9-2","NAPL",2017,9,2,0,39,"09-03","09-03_0",20.3844,2017-09-03 00:39:59,"all",1504413599,0.333611111111111,0.1096,0.328526228143215
"2017-9-3","NAPL",2017,9,3,1,0,"09-03","09-03_1",20.358,2017-09-03 01:00:00,"all",1504414800,0.333611111111111,-0.0263999999999989,-0.0791340549542014
"2017-9-3","NAPL",2017,9,3,1,20,"09-03","09-03_1",20.2015,2017-09-03 01:20:00,"all",1504416000,0.333333333333333,-0.156500000000001,-0.469500000000004
"2017-9-3","NAPL",2017,9,3,1,40,"09-03","09-03_1",20.1665,2017-09-03 01:40:01,"all",1504417201,0.333611111111111,-0.0350000000000001,-0.104912572855954
"2017-9-3","NAPL",2017,9,3,2,0,"09-03","09-03_2",20.1216,2017-09-03 02:00:02,"all",1504418402,0.333611111111111,-0.0448999999999984,-0.134587843463775
"2017-9-3","NAPL",2017,9,3,2,20,"09-03","09-03_2",20.1682,2017-09-03 02:20:03,"all",1504419603,0.333611111111111,0.046599999999998,0.139683597002492
"2017-9-3","NAPL",2017,9,3,2,39,"09-03","09-03_2",20.3359,2017-09-03 02:39:56,"all",1504420796,0.331388888888889,0.1677,0.506051969823973
"2017-9-3","NAPL",2017,9,3,2,59,"09-03","09-03_2",19.9113,2017-09-03 02:59:57,"all",1504421997,0.333611111111111,-0.424599999999998,-1.27273938384679
"2017-9-3","NAPL",2017,9,3,3,19,"09-03","09-03_3",18.9405,2017-09-03 03:19:58,"all",1504423198,0.333611111111111,-0.9708,-2.90997502081599
"2017-9-3","NAPL",2017,9,3,3,39,"09-03","09-03_3",18.4393,2017-09-03 03:39:59,"all",1504424399,0.333611111111111,-0.501200000000001,-1.50234804329725
"2017-9-3","NAPL",2017,9,3,4,0,"09-03","09-03_4",18.036,2017-09-03 04:00:00,"all",1504425600,0.333611111111111,-0.403299999999998,-1.20889258950874
"2017-9-3","NAPL",2017,9,3,4,20,"09-03","09-03_4",17.8608,2017-09-03 04:20:00,"all",1504426800,0.333333333333333,-0.1752,-0.525600000000001
"2017-9-3","NAPL",2017,9,3,4,40,"09-03","09-03_4",19.0346,2017-09-03 04:40:01,"all",1504428001,0.333611111111111,1.1738,3.51846794338052
"2017-9-3","NAPL",2017,9,3,5,0,"09-03","09-03_5",20.1344,2017-09-03 05:00:02,"all",1504429202,0.333611111111111,1.0998,3.29665278934221
"2017-9-3","NAPL",2017,9,3,5,20,"09-03","09-03_5",20.1317,2017-09-03 05:20:03,"all",1504430403,0.333611111111111,-0.00270000000000081,-0.00809325562031884
"2017-9-3","NAPL",2017,9,3,5,39,"09-03","09-03_5",20.1078,2017-09-03 05:39:56,"all",1504431596,0.331388888888889,-0.0238999999999976,-0.0721207041072853
"2017-9-3","NAPL",2017,9,3,5,59,"09-03","09-03_5",19.7547,2017-09-03 05:59:57,"all",1504432797,0.333611111111111,-0.353100000000001,-1.05841798501249
"2017-9-3","NAPL",2017,9,3,6,19,"09-03","09-03_6",18.1641,2017-09-03 06:19:58,"all",1504433998,0.333611111111111,-1.5906,-4.76782681099084
