"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2020-7-10","NAPL",2020,7,10,20,59,"07-10","07-10_20",16.6174,2020-07-10 20:59:57,"all",1594429197,0.333611111111111,0.8201,2.45825145711907,"targetUP"
"2020-7-10","NAPL",2020,7,10,21,19,"07-10","07-10_21",17.3199,2020-07-10 21:19:58,"all",1594430398,0.333611111111111,0.702500000000001,2.10574521232307,"targetUP"
"2020-7-10","NAPL",2020,7,10,21,39,"07-10","07-10_21",17.4427,2020-07-10 21:39:59,"all",1594431599,0.333611111111111,0.122799999999998,0.368093255620311,"Increase"
"2020-7-10","NAPL",2020,7,10,22,0,"07-10","07-10_22",17.1877,2020-07-10 22:00:00,"all",1594432800,0.333611111111111,-0.254999999999999,-0.764363030807657,"Increase"
"2020-7-10","NAPL",2020,7,10,22,20,"07-10","07-10_22",17.0211,2020-07-10 22:20:00,"all",1594434000,0.333333333333333,-0.166599999999999,-0.499799999999997,"Increase"
"2020-7-10","NAPL",2020,7,10,22,40,"07-10","07-10_22",17.0301,2020-07-10 22:40:01,"all",1594435201,0.333611111111111,0.00900000000000034,0.026977518734389,"Increase"
"2020-7-10","NAPL",2020,7,10,23,0,"07-10","07-10_23",17.036,2020-07-10 23:00:02,"all",1594436402,0.333611111111111,0.00590000000000046,0.0176852622814335,"Increase"
"2020-7-10","NAPL",2020,7,10,23,20,"07-10","07-10_23",16.9875,2020-07-10 23:20:03,"all",1594437603,0.333611111111111,-0.0485000000000007,-0.145378850957537,"Increase"
"2020-7-10","NAPL",2020,7,10,23,39,"07-10","07-10_23",16.9786,2020-07-10 23:39:56,"all",1594438796,0.331388888888889,-0.00890000000000057,-0.0268566638725918,"Increase"
"2020-7-10","NAPL",2020,7,10,23,59,"07-10","07-10_23",17.0204,2020-07-10 23:59:57,"all",1594439997,0.333611111111111,0.0417999999999985,0.12529558701082,"Increase"
"2020-7-10","NAPL",2020,7,10,0,19,"07-11","07-11_0",17.067,2020-07-11 00:19:58,"all",1594441198,0.333611111111111,0.0466000000000015,0.139683597002503,"Increase"
"2020-7-10","NAPL",2020,7,10,0,39,"07-11","07-11_0",17.3117,2020-07-11 00:39:59,"all",1594442399,0.333611111111111,0.244699999999998,0.733488759367188,"Increase"
"2020-7-9","NAPL",2020,7,9,8,20,"07-09","07-09_8",17.5938,2020-07-09 08:20:03,"all",1594297203,0.333611111111111,0.176500000000001,0.529059117402167,"Decrease"
"2020-7-9","NAPL",2020,7,9,8,39,"07-09","07-09_8",17.6635,2020-07-09 08:39:56,"all",1594298396,0.331388888888889,0.0696999999999974,0.210326906957243,"Decrease"
"2020-7-9","NAPL",2020,7,9,8,59,"07-09","07-09_8",17.7265,2020-07-09 08:59:57,"all",1594299597,0.333611111111111,0.0630000000000024,0.188842631140723,"Decrease"
"2020-7-9","NAPL",2020,7,9,9,19,"07-09","07-09_9",17.6869,2020-07-09 09:19:58,"all",1594300798,0.333611111111111,-0.0396000000000001,-0.118701082431307,"Decrease"
"2020-7-9","NAPL",2020,7,9,9,39,"07-09","07-09_9",17.5611,2020-07-09 09:39:59,"all",1594301999,0.333611111111111,-0.125800000000002,-0.377085761865117,"Decrease"
"2020-7-9","NAPL",2020,7,9,10,0,"07-09","07-09_10",17.5355,2020-07-09 10:00:00,"all",1594303200,0.333611111111111,-0.0256000000000007,-0.0767360532889281,"Decrease"
"2020-7-9","NAPL",2020,7,9,10,20,"07-09","07-09_10",17.5087,2020-07-09 10:20:00,"all",1594304400,0.333333333333333,-0.0267999999999979,-0.0803999999999938,"Decrease"
"2020-7-9","NAPL",2020,7,9,10,40,"07-09","07-09_10",17.2232,2020-07-09 10:40:01,"all",1594305601,0.333611111111111,-0.285500000000003,-0.855786844296427,"Decrease"
"2020-7-9","NAPL",2020,7,9,11,0,"07-09","07-09_11",16.9244,2020-07-09 11:00:02,"all",1594306802,0.333611111111111,-0.2988,-0.895653621981682,"Decrease"
"2020-7-9","NAPL",2020,7,9,11,20,"07-09","07-09_11",17.0087,2020-07-09 11:20:03,"all",1594308003,0.333611111111111,0.0843000000000025,0.252689425478775,"Decrease"
"2020-7-9","NAPL",2020,7,9,11,39,"07-09","07-09_11",16.9223,2020-07-09 11:39:56,"all",1594309196,0.331388888888889,-0.0864000000000011,-0.260720871751889,"Decrease"
"2020-7-9","NAPL",2020,7,9,11,59,"07-09","07-09_11",16.0497,2020-07-09 11:59:57,"all",1594310397,0.333611111111111,-0.872599999999998,-2.61562031640299,"targetDOWN"
"2020-7-9","NAPL",2020,7,9,12,19,"07-09","07-09_12",15.1634,2020-07-09 12:19:58,"all",1594311598,0.333611111111111,-0.886300000000002,-2.65668609492091,"targetDOWN"
"2020-7-9","NAPL",2020,7,9,12,39,"07-09","07-09_12",15.1232,2020-07-09 12:39:59,"all",1594312799,0.333611111111111,-0.0401999999999987,-0.120499583680263,"Decrease"
"2020-7-9","NAPL",2020,7,9,13,0,"07-09","07-09_13",15.4563,2020-07-09 13:00:00,"all",1594314000,0.333611111111111,0.3331,0.998467943380516,"Decrease"
"2020-7-9","NAPL",2020,7,9,13,20,"07-09","07-09_13",15.5651,2020-07-09 13:20:00,"all",1594315200,0.333333333333333,0.108799999999999,0.326399999999996,"Decrease"
"2020-7-9","NAPL",2020,7,9,13,40,"07-09","07-09_13",15.5396,2020-07-09 13:40:01,"all",1594316401,0.333611111111111,-0.0254999999999992,-0.0764363030807636,"Decrease"
"2020-7-9","NAPL",2020,7,9,14,0,"07-09","07-09_14",15.579,2020-07-09 14:00:02,"all",1594317602,0.333611111111111,0.0394000000000005,0.118101582014989,"Decrease"
"2020-7-9","NAPL",2020,7,9,14,20,"07-09","07-09_14",15.8309,2020-07-09 14:20:03,"all",1594318803,0.333611111111111,0.251899999999999,0.755070774354702,"Decrease"
"2020-7-9","NAPL",2020,7,9,14,39,"07-09","07-09_14",16.2012,2020-07-09 14:39:56,"all",1594319996,0.331388888888889,0.3703,1.11741827326069,"Decrease"
"2020-7-9","NAPL",2020,7,9,14,59,"07-09","07-09_14",16.3568,2020-07-09 14:59:57,"all",1594321197,0.333611111111111,0.1556,0.466411323896752,"Decrease"
"2020-7-9","NAPL",2020,7,9,15,19,"07-09","07-09_15",16.3492,2020-07-09 15:19:58,"all",1594322398,0.333611111111111,-0.00760000000000005,-0.02278101582015,"Decrease"
"2020-7-9","NAPL",2020,7,9,15,39,"07-09","07-09_15",16.3553,2020-07-09 15:39:59,"all",1594323599,0.333611111111111,0.00609999999999999,0.0182847626977519,"Decrease"
