"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2021-5-1","NAPL",2021,5,1,1,0,"05-01","05-01_1",13.0694,2021-05-01 01:00:00,"all",1619845200,NA,NA,NA
"2021-5-1","NAPL",2021,5,1,1,20,"05-01","05-01_1",13.0663,2021-05-01 01:20:00,"all",1619846400,0.333333333333333,-0.00309999999999988,-0.00929999999999964
"2021-5-1","NAPL",2021,5,1,1,40,"05-01","05-01_1",13.0918,2021-05-01 01:40:01,"all",1619847601,0.333611111111111,0.0254999999999992,0.0764363030807636
"2021-5-1","NAPL",2021,5,1,2,0,"05-01","05-01_2",13.1677,2021-05-01 02:00:02,"all",1619848802,0.333611111111111,0.0759000000000007,0.227510407993341
"2021-5-1","NAPL",2021,5,1,2,20,"05-01","05-01_2",13.2249,2021-05-01 02:20:03,"all",1619850003,0.333611111111111,0.0571999999999999,0.171457119067444
"2021-5-1","NAPL",2021,5,1,2,39,"05-01","05-01_2",13.2189,2021-05-01 02:39:56,"all",1619851196,0.331388888888889,-0.00600000000000023,-0.0181056160938817
"2021-5-1","NAPL",2021,5,1,2,59,"05-01","05-01_2",13.2114,2021-05-01 02:59:57,"all",1619852397,0.333611111111111,-0.00750000000000028,-0.0224812656119909
"2021-5-1","NAPL",2021,5,1,3,19,"05-01","05-01_3",13.2325,2021-05-01 03:19:58,"all",1619853598,0.333611111111111,0.0211000000000006,0.0632472939217336
"2021-5-1","NAPL",2021,5,1,3,39,"05-01","05-01_3",13.262,2021-05-01 03:39:59,"all",1619854799,0.333611111111111,0.0295000000000005,0.0884263114071623
"2021-5-1","NAPL",2021,5,1,4,0,"05-01","05-01_4",13.2872,2021-05-01 04:00:00,"all",1619856000,0.333611111111111,0.0251999999999999,0.0755370524562861
"2021-5-1","NAPL",2021,5,1,4,20,"05-01","05-01_4",13.3157,2021-05-01 04:20:00,"all",1619857200,0.333333333333333,0.0284999999999993,0.0854999999999979
"2021-5-1","NAPL",2021,5,1,4,40,"05-01","05-01_4",13.3476,2021-05-01 04:40:01,"all",1619858401,0.333611111111111,0.0319000000000003,0.0956203164029983
"2021-5-1","NAPL",2021,5,1,5,0,"05-01","05-01_5",13.3723,2021-05-01 05:00:02,"all",1619859602,0.333611111111111,0.0246999999999993,0.0740383014154849
"2021-5-1","NAPL",2021,5,1,5,20,"05-01","05-01_5",13.3981,2021-05-01 05:20:03,"all",1619860803,0.333611111111111,0.0258000000000003,0.0773355537052464
"2021-5-1","NAPL",2021,5,1,5,39,"05-01","05-01_5",13.4275,2021-05-01 05:39:56,"all",1619861996,0.331388888888889,0.0294000000000008,0.088717518860019
"2021-5-1","NAPL",2021,5,1,5,59,"05-01","05-01_5",13.4253,2021-05-01 05:59:57,"all",1619863197,0.333611111111111,-0.0022000000000002,-0.00659450457951767
"2021-5-1","NAPL",2021,5,1,6,19,"05-01","05-01_6",13.3689,2021-05-01 06:19:58,"all",1619864398,0.333611111111111,-0.0564,-0.169059117402165
"2021-5-1","NAPL",2021,5,1,6,39,"05-01","05-01_6",13.3165,2021-05-01 06:39:59,"all",1619865599,0.333611111111111,-0.0524000000000004,-0.157069109075772
"2021-5-1","NAPL",2021,5,1,7,0,"05-01","05-01_7",13.3311,2021-05-01 07:00:00,"all",1619866800,0.333611111111111,0.0145999999999997,0.0437635303913397
"2021-5-1","NAPL",2021,5,1,7,20,"05-01","05-01_7",13.3339,2021-05-01 07:20:00,"all",1619868000,0.333333333333333,0.00280000000000058,0.00840000000000174
"2021-5-1","NAPL",2021,5,1,7,40,"05-01","05-01_7",13.236,2021-05-01 07:40:01,"all",1619869201,0.333611111111111,-0.0978999999999992,-0.293455453788507
"2021-5-1","NAPL",2021,5,1,8,0,"05-01","05-01_8",13.1315,2021-05-01 08:00:02,"all",1619870402,0.333611111111111,-0.1045,-0.31323896752706
"2021-5-1","NAPL",2021,5,1,8,20,"05-01","05-01_8",12.9995,2021-05-01 08:20:03,"all",1619871603,0.333611111111111,-0.132000000000001,-0.395670274771029
"2021-5-1","NAPL",2021,5,1,8,39,"05-01","05-01_8",12.8872,2021-05-01 08:39:56,"all",1619872796,0.331388888888889,-0.112299999999999,-0.338876781223804
"2021-5-1","NAPL",2021,5,1,8,59,"05-01","05-01_8",12.8926,2021-05-01 08:59:57,"all",1619873997,0.333611111111111,0.00539999999999985,0.0161865112406324
"2021-5-1","NAPL",2021,5,1,9,19,"05-01","05-01_9",12.8602,2021-05-01 09:19:58,"all",1619875198,0.333611111111111,-0.0323999999999991,-0.0971190674437941
"2021-5-1","NAPL",2021,5,1,9,39,"05-01","05-01_9",12.7615,2021-05-01 09:39:59,"all",1619876399,0.333611111111111,-0.0987000000000009,-0.295853455453791
"2021-5-1","NAPL",2021,5,1,10,0,"05-01","05-01_10",12.8202,2021-05-01 10:00:00,"all",1619877600,0.333611111111111,0.0587,0.175953372189842
"2021-5-1","NAPL",2021,5,1,10,20,"05-01","05-01_10",12.9431,2021-05-01 10:20:00,"all",1619878800,0.333333333333333,0.1229,0.368699999999999
"2021-5-1","NAPL",2021,5,1,10,40,"05-01","05-01_10",12.8578,2021-05-01 10:40:01,"all",1619880001,0.333611111111111,-0.0853000000000002,-0.255686927560367
"2021-5-1","NAPL",2021,5,1,11,0,"05-01","05-01_11",12.734,2021-05-01 11:00:02,"all",1619881202,0.333611111111111,-0.123799999999999,-0.371090757701913
"2021-5-1","NAPL",2021,5,1,11,20,"05-01","05-01_11",12.6657,2021-05-01 11:20:03,"all",1619882403,0.333611111111111,-0.0683000000000007,-0.204729392173191
"2021-5-1","NAPL",2021,5,1,11,39,"05-01","05-01_11",12.6475,2021-05-01 11:39:56,"all",1619883596,0.331388888888889,-0.0181999999999984,-0.0549203688181009
"2021-5-1","NAPL",2021,5,1,11,59,"05-01","05-01_11",12.7519,2021-05-01 11:59:57,"all",1619884797,0.333611111111111,0.104399999999998,0.312939217318896
"2021-5-1","NAPL",2021,5,1,12,19,"05-01","05-01_12",12.8255,2021-05-01 12:19:58,"all",1619885998,0.333611111111111,0.0736000000000008,0.220616153205664
"2021-5-1","NAPL",2021,5,1,12,39,"05-01","05-01_12",12.8009,2021-05-01 12:39:59,"all",1619887199,0.333611111111111,-0.0245999999999995,-0.0737385512073258
