"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2018-5-7","NAPL",2018,5,7,12,39,"05-07","05-07_12",12.2188,2018-05-07 12:39:59,"all",1525711199,0.333611111111111,-0.00179999999999936,-0.00539550374687568,"Increase"
"2018-5-7","NAPL",2018,5,7,13,0,"05-07","05-07_13",12.0868,2018-05-07 13:00:00,"all",1525712400,0.333611111111111,-0.132,-0.395670274771023,"Increase"
"2018-5-7","NAPL",2018,5,7,13,20,"05-07","05-07_13",11.7195,2018-05-07 13:20:00,"all",1525713600,0.333333333333333,-0.3673,-1.1019,"Increase"
"2018-5-7","NAPL",2018,5,7,13,40,"05-07","05-07_13",11.3405,2018-05-07 13:40:01,"all",1525714801,0.333611111111111,-0.379,-1.13605328892589,"Increase"
"2018-5-7","NAPL",2018,5,7,14,0,"05-07","05-07_14",11.1488,2018-05-07 14:00:02,"all",1525716002,0.333611111111111,-0.191700000000001,-0.574621149042467,"Increase"
"2018-5-7","NAPL",2018,5,7,14,20,"05-07","05-07_14",11.1692,2018-05-07 14:20:03,"all",1525717203,0.333611111111111,0.0204000000000004,0.0611490424646141,"Increase"
"2018-5-7","NAPL",2018,5,7,14,39,"05-07","05-07_14",11.5499,2018-05-07 14:39:56,"all",1525718396,0.331388888888889,0.380699999999999,1.14880134115675,"Increase"
"2018-5-7","NAPL",2018,5,7,14,59,"05-07","05-07_14",11.9292,2018-05-07 14:59:57,"all",1525719597,0.333611111111111,0.379300000000001,1.13695253955038,"Increase"
"2018-5-7","NAPL",2018,5,7,15,19,"05-07","05-07_15",12.0044,2018-05-07 15:19:58,"all",1525720798,0.333611111111111,0.0752000000000006,0.225412156536222,"Increase"
"2018-5-7","NAPL",2018,5,7,15,39,"05-07","05-07_15",11.9476,2018-05-07 15:39:59,"all",1525721999,0.333611111111111,-0.0568000000000008,-0.170258118234807,"Increase"
"2018-5-7","NAPL",2018,5,7,16,0,"05-07","05-07_16",12.1051,2018-05-07 16:00:00,"all",1525723200,0.333611111111111,0.157500000000001,0.472106577851792,"Increase"
"2018-5-7","NAPL",2018,5,7,16,20,"05-07","05-07_16",12.8582,2018-05-07 16:20:00,"all",1525724400,0.333333333333333,0.7531,2.2593,"targetUP"
"2018-5-7","NAPL",2018,5,7,16,40,"05-07","05-07_16",13.5312,2018-05-07 16:40:01,"all",1525725601,0.333611111111111,0.673,2.0173189009159,"targetUP"
"2018-5-7","NAPL",2018,5,7,17,0,"05-07","05-07_17",13.4162,2018-05-07 17:00:02,"all",1525726802,0.333611111111111,-0.115,-0.344712739383847,"Increase"
