"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2017-6-1","NAPL",2017,6,1,7,0,"06-01","06-01_7",14.9836,2017-06-01 07:00:00,"all",1496314800,0.333611111111111,-0.0238000000000014,-0.0713405495420524,"Increase"
"2017-6-1","NAPL",2017,6,1,7,20,"06-01","06-01_7",14.9374,2017-06-01 07:20:00,"all",1496316000,0.333333333333333,-0.0461999999999989,-0.138599999999997,"Increase"
"2017-6-1","NAPL",2017,6,1,7,40,"06-01","06-01_7",14.9805,2017-06-01 07:40:01,"all",1496317201,0.333611111111111,0.043099999999999,0.1291923397169,"Increase"
"2017-6-1","NAPL",2017,6,1,8,0,"06-01","06-01_8",14.7941,2017-06-01 08:00:02,"all",1496318402,0.333611111111111,-0.186399999999999,-0.558734388009989,"Increase"
"2017-6-1","NAPL",2017,6,1,8,20,"06-01","06-01_8",14.1246,2017-06-01 08:20:03,"all",1496319603,0.333611111111111,-0.669500000000001,-2.00682764363031,"Increase"
"2017-6-1","NAPL",2017,6,1,8,39,"06-01","06-01_8",13.6763,2017-06-01 08:39:56,"all",1496320796,0.331388888888889,-0.4483,-1.35279128248114,"Increase"
"2017-6-1","NAPL",2017,6,1,8,59,"06-01","06-01_8",13.7533,2017-06-01 08:59:57,"all",1496321997,0.333611111111111,0.077,0.230807660283097,"Increase"
"2017-6-1","NAPL",2017,6,1,9,19,"06-01","06-01_9",14.0353,2017-06-01 09:19:58,"all",1496323198,0.333611111111111,0.282,0.845295587010825,"Increase"
"2017-6-1","NAPL",2017,6,1,9,39,"06-01","06-01_9",14.2783,2017-06-01 09:39:59,"all",1496324399,0.333611111111111,0.243,0.728393005828477,"Increase"
"2017-6-1","NAPL",2017,6,1,10,0,"06-01","06-01_10",13.7698,2017-06-01 10:00:00,"all",1496325600,0.333611111111111,-0.5085,-1.52422980849292,"Increase"
"2017-6-1","NAPL",2017,6,1,10,20,"06-01","06-01_10",13.1919,2017-06-01 10:20:00,"all",1496326800,0.333333333333333,-0.5779,-1.7337,"Increase"
"2017-6-1","NAPL",2017,6,1,10,40,"06-01","06-01_10",14.3501,2017-06-01 10:40:01,"all",1496328001,0.333611111111111,1.1582,3.47170691090757,"targetUP"
"2017-6-1","NAPL",2017,6,1,11,0,"06-01","06-01_11",15.5179,2017-06-01 11:00:02,"all",1496329202,0.333611111111111,1.1678,3.50048293089092,"targetUP"
"2017-6-1","NAPL",2017,6,1,11,20,"06-01","06-01_11",15.2195,2017-06-01 11:20:03,"all",1496330403,0.333611111111111,-0.298399999999999,-0.89445462114904,"Increase"
"2017-6-1","NAPL",2017,6,1,11,39,"06-01","06-01_11",15.2903,2017-06-01 11:39:56,"all",1496331596,0.331388888888889,0.0708000000000002,0.213646269907796,"Increase"
"2017-6-1","NAPL",2017,6,1,11,59,"06-01","06-01_11",15.832,2017-06-01 11:59:57,"all",1496332797,0.333611111111111,0.5417,1.623746877602,"Increase"
"2017-6-1","NAPL",2017,6,1,12,19,"06-01","06-01_12",15.779,2017-06-01 12:19:58,"all",1496333998,0.333611111111111,-0.0530000000000008,-0.158867610324732,"Increase"
"2017-6-1","NAPL",2017,6,1,12,39,"06-01","06-01_12",15.5237,2017-06-01 12:39:59,"all",1496335199,0.333611111111111,-0.2553,-0.76526228143214,"Increase"
"2017-6-1","NAPL",2017,6,1,13,0,"06-01","06-01_13",15.4289,2017-06-01 13:00:00,"all",1496336400,0.333611111111111,-0.0947999999999993,-0.284163197335552,"Increase"
"2017-6-1","NAPL",2017,6,1,13,20,"06-01","06-01_13",15.3753,2017-06-01 13:20:00,"all",1496337600,0.333333333333333,-0.0536000000000012,-0.160800000000004,"Increase"
"2017-6-1","NAPL",2017,6,1,13,40,"06-01","06-01_13",15.409,2017-06-01 13:40:01,"all",1496338801,0.333611111111111,0.0337000000000014,0.101015820149879,"Increase"
"2017-6-1","NAPL",2017,6,1,14,0,"06-01","06-01_14",15.4575,2017-06-01 14:00:02,"all",1496340002,0.333611111111111,0.0484999999999989,0.145378850957532,"Increase"
"2017-6-1","NAPL",2017,6,1,14,20,"06-01","06-01_14",15.3444,2017-06-01 14:20:03,"all",1496341203,0.333611111111111,-0.113099999999999,-0.339017485428807,"Increase"
"2017-6-27","NAPL",2017,6,27,2,59,"06-27","06-27_2",18.3215,2017-06-27 02:59:57,"all",1498546797,0.333611111111111,0.136800000000001,0.410058284762701,"Decrease"
"2017-6-27","NAPL",2017,6,27,3,19,"06-27","06-27_3",18.3169,2017-06-27 03:19:58,"all",1498547998,0.333611111111111,-0.00459999999999994,-0.0137885095753537,"Decrease"
"2017-6-27","NAPL",2017,6,27,3,39,"06-27","06-27_3",18.2461,2017-06-27 03:39:59,"all",1498549199,0.333611111111111,-0.070800000000002,-0.212223147377192,"Decrease"
"2017-6-27","NAPL",2017,6,27,4,0,"06-27","06-27_4",18.2118,2017-06-27 04:00:00,"all",1498550400,0.333611111111111,-0.0342999999999982,-0.102814321398829,"Decrease"
"2017-6-27","NAPL",2017,6,27,4,20,"06-27","06-27_4",18.1796,2017-06-27 04:20:00,"all",1498551600,0.333333333333333,-0.0321999999999996,-0.0965999999999987,"Decrease"
"2017-6-27","NAPL",2017,6,27,4,40,"06-27","06-27_4",18.1546,2017-06-27 04:40:01,"all",1498552801,0.333611111111111,-0.0250000000000021,-0.0749375520399731,"Decrease"
"2017-6-27","NAPL",2017,6,27,5,0,"06-27","06-27_5",18.0819,2017-06-27 05:00:02,"all",1498554002,0.333611111111111,-0.0726999999999975,-0.217918401332216,"Decrease"
"2017-6-27","NAPL",2017,6,27,5,20,"06-27","06-27_5",17.894,2017-06-27 05:20:03,"all",1498555203,0.333611111111111,-0.187900000000003,-0.563230641132398,"Decrease"
"2017-6-27","NAPL",2017,6,27,5,39,"06-27","06-27_5",17.6884,2017-06-27 05:39:56,"all",1498556396,0.331388888888889,-0.205599999999997,-0.620419111483645,"Decrease"
"2017-6-27","NAPL",2017,6,27,5,59,"06-27","06-27_5",17.3887,2017-06-27 05:59:57,"all",1498557597,0.333611111111111,-0.299700000000001,-0.898351373855125,"Decrease"
"2017-6-27","NAPL",2017,6,27,6,19,"06-27","06-27_6",16.8481,2017-06-27 06:19:58,"all",1498558798,0.333611111111111,-0.540600000000001,-1.62044962531224,"Decrease"
"2017-6-27","NAPL",2017,6,27,6,39,"06-27","06-27_6",15.7675,2017-06-27 06:39:59,"all",1498559999,0.333611111111111,-1.0806,-3.23910074937552,"targetDOWN"
"2017-6-27","NAPL",2017,6,27,7,0,"06-27","06-27_7",13.8009,2017-06-27 07:00:00,"all",1498561200,0.333611111111111,-1.9666,-5.89488759367194,"targetDOWN"
"2017-6-27","NAPL",2017,6,27,7,20,"06-27","06-27_7",12.4706,2017-06-27 07:20:00,"all",1498562400,0.333333333333333,-1.3303,-3.9909,"targetDOWN"
"2017-6-27","NAPL",2017,6,27,7,40,"06-27","06-27_7",13.0739,2017-06-27 07:40:01,"all",1498563601,0.333611111111111,0.603300000000001,1.80839300582848,"Decrease"
"2017-6-27","NAPL",2017,6,27,8,0,"06-27","06-27_8",13.5942,2017-06-27 08:00:02,"all",1498564802,0.333611111111111,0.520300000000001,1.55960033305579,"Decrease"
"2017-6-27","NAPL",2017,6,27,8,20,"06-27","06-27_8",13.096,2017-06-27 08:20:03,"all",1498566003,0.333611111111111,-0.498200000000001,-1.49335553705246,"Decrease"
"2017-6-27","NAPL",2017,6,27,8,39,"06-27","06-27_8",13.1284,2017-06-27 08:39:56,"all",1498567196,0.331388888888889,0.0323999999999991,0.0977703269069545,"Decrease"
"2017-6-27","NAPL",2017,6,27,8,59,"06-27","06-27_8",13.5747,2017-06-27 08:59:57,"all",1498568397,0.333611111111111,0.446300000000001,1.33778517901749,"Decrease"
"2017-6-27","NAPL",2017,6,27,9,19,"06-27","06-27_9",13.5709,2017-06-27 09:19:58,"all",1498569598,0.333611111111111,-0.00380000000000003,-0.011390507910075,"Decrease"
"2017-6-27","NAPL",2017,6,27,9,39,"06-27","06-27_9",13.4324,2017-06-27 09:39:59,"all",1498570799,0.333611111111111,-0.138500000000001,-0.415154038301417,"Decrease"
"2017-6-27","NAPL",2017,6,27,10,0,"06-27","06-27_10",13.7867,2017-06-27 10:00:00,"all",1498572000,0.333611111111111,0.3543,1.06201498751041,"Decrease"
"2017-6-27","NAPL",2017,6,27,10,20,"06-27","06-27_10",14.8221,2017-06-27 10:20:00,"all",1498573200,0.333333333333333,1.0354,3.1062,"Decrease"
"2017-6-27","NAPL",2017,6,27,10,40,"06-27","06-27_10",15.9457,2017-06-27 10:40:01,"all",1498574401,0.333611111111111,1.1236,3.36799333888426,"Decrease"
