"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2021-7-3","NAPL",2021,7,3,14,0,"07-03","07-03_14",17.3435,2021-07-03 14:00:02,"all",1625335202,0.333611111111111,0.1065,0.31923397169026,"Increase"
"2021-7-3","NAPL",2021,7,3,14,20,"07-03","07-03_14",17.2905,2021-07-03 14:20:03,"all",1625336403,0.333611111111111,-0.0529999999999973,-0.158867610324721,"Increase"
"2021-7-3","NAPL",2021,7,3,14,39,"07-03","07-03_14",16.9298,2021-07-03 14:39:56,"all",1625337596,0.331388888888889,-0.360700000000001,-1.08844928751048,"Increase"
"2021-7-3","NAPL",2021,7,3,14,59,"07-03","07-03_14",16.8161,2021-07-03 14:59:57,"all",1625338797,0.333611111111111,-0.113700000000001,-0.340815986677773,"Increase"
"2021-7-3","NAPL",2021,7,3,15,19,"07-03","07-03_15",16.8098,2021-07-03 15:19:58,"all",1625339998,0.333611111111111,-0.00629999999999953,-0.0188842631140702,"Increase"
"2021-7-3","NAPL",2021,7,3,15,39,"07-03","07-03_15",16.5337,2021-07-03 15:39:59,"all",1625341199,0.333611111111111,-0.2761,-0.827610324729391,"Increase"
"2021-7-3","NAPL",2021,7,3,16,0,"07-03","07-03_16",16.334,2021-07-03 16:00:00,"all",1625342400,0.333611111111111,-0.1997,-0.598601165695254,"Increase"
"2021-7-3","NAPL",2021,7,3,16,20,"07-03","07-03_16",16.3544,2021-07-03 16:20:00,"all",1625343600,0.333333333333333,0.0203999999999986,0.0611999999999959,"Increase"
"2021-7-3","NAPL",2021,7,3,16,40,"07-03","07-03_16",16.4053,2021-07-03 16:40:01,"all",1625344801,0.333611111111111,0.0509000000000022,0.152572855953379,"Increase"
"2021-7-3","NAPL",2021,7,3,17,0,"07-03","07-03_17",16.3674,2021-07-03 17:00:02,"all",1625346002,0.333611111111111,-0.0379000000000005,-0.113605328892591,"Increase"
"2021-7-3","NAPL",2021,7,3,17,20,"07-03","07-03_17",16.5567,2021-07-03 17:20:03,"all",1625347203,0.333611111111111,0.189299999999999,0.567427144046626,"Increase"
"2021-7-3","NAPL",2021,7,3,17,39,"07-03","07-03_17",17.3546,2021-07-03 17:39:56,"all",1625348396,0.331388888888889,0.797900000000002,2.40774518021794,"targetUP"
"2021-7-3","NAPL",2021,7,3,17,59,"07-03","07-03_17",18.058,2021-07-03 17:59:57,"all",1625349597,0.333611111111111,0.703399999999998,2.1084429641965,"targetUP"
"2021-7-3","NAPL",2021,7,3,18,19,"07-03","07-03_18",18.1766,2021-07-03 18:19:58,"all",1625350798,0.333611111111111,0.118600000000001,0.355503746877604,"Increase"
"2021-7-3","NAPL",2021,7,3,18,39,"07-03","07-03_18",18.2341,2021-07-03 18:39:59,"all",1625351999,0.333611111111111,0.057500000000001,0.172356369691926,"Increase"
"2021-7-3","NAPL",2021,7,3,19,0,"07-03","07-03_19",18.3654,2021-07-03 19:00:00,"all",1625353200,0.333611111111111,0.1313,0.393572023313904,"Increase"
"2021-7-3","NAPL",2021,7,3,19,20,"07-03","07-03_19",18.3851,2021-07-03 19:20:00,"all",1625354400,0.333333333333333,0.0197000000000003,0.0591000000000008,"Increase"
"2021-7-3","NAPL",2021,7,3,19,40,"07-03","07-03_19",18.3811,2021-07-03 19:40:01,"all",1625355601,0.333611111111111,-0.00400000000000134,-0.0119900083263987,"Increase"
"2021-7-3","NAPL",2021,7,3,20,0,"07-03","07-03_20",18.4101,2021-07-03 20:00:02,"all",1625356802,0.333611111111111,0.0289999999999999,0.0869275603663611,"Increase"
"2021-7-3","NAPL",2021,7,3,20,20,"07-03","07-03_20",18.3578,2021-07-03 20:20:03,"all",1625358003,0.333611111111111,-0.0522999999999989,-0.156769358867607,"Increase"
"2021-7-3","NAPL",2021,7,3,20,39,"07-03","07-03_20",18.2816,2021-07-03 20:39:56,"all",1625359196,0.331388888888889,-0.0762,-0.229941324392288,"Increase"
"2021-7-3","NAPL",2021,7,3,20,59,"07-03","07-03_20",18.3406,2021-07-03 20:59:57,"all",1625360397,0.333611111111111,0.0589999999999975,0.176852622814314,"Increase"
"2021-7-3","NAPL",2021,7,3,21,19,"07-03","07-03_21",18.4545,2021-07-03 21:19:58,"all",1625361598,0.333611111111111,0.113900000000001,0.341415487094091,"Increase"
"2021-7-19","NAPL",2021,7,19,19,20,"07-19","07-19_19",19.09,2021-07-19 19:20:00,"all",1626736800,0.333333333333333,-0.1067,-0.3201,"Decrease"
"2021-7-19","NAPL",2021,7,19,19,40,"07-19","07-19_19",18.9664,2021-07-19 19:40:01,"all",1626738001,0.333611111111111,-0.1236,-0.370491257285595,"Decrease"
"2021-7-19","NAPL",2021,7,19,20,0,"07-19","07-19_20",18.9551,2021-07-19 20:00:02,"all",1626739202,0.333611111111111,-0.0112999999999985,-0.0338717735220606,"Decrease"
"2021-7-19","NAPL",2021,7,19,20,20,"07-19","07-19_20",18.9563,2021-07-19 20:20:03,"all",1626740403,0.333611111111111,0.0011999999999972,0.00359700249791002,"Decrease"
"2021-7-19","NAPL",2021,7,19,20,39,"07-19","07-19_20",18.9547,2021-07-19 20:39:56,"all",1626741596,0.331388888888889,-0.00159999999999982,-0.00482816429170106,"Decrease"
"2021-7-19","NAPL",2021,7,19,20,59,"07-19","07-19_20",18.9469,2021-07-19 20:59:57,"all",1626742797,0.333611111111111,-0.00779999999999959,-0.0233805162364684,"Decrease"
"2021-7-19","NAPL",2021,7,19,21,19,"07-19","07-19_21",18.9852,2021-07-19 21:19:58,"all",1626743998,0.333611111111111,0.0382999999999996,0.114804329725228,"Decrease"
"2021-7-19","NAPL",2021,7,19,21,39,"07-19","07-19_21",19.1183,2021-07-19 21:39:59,"all",1626745199,0.333611111111111,0.133100000000002,0.39896752706079,"Decrease"
"2021-7-19","NAPL",2021,7,19,22,0,"07-19","07-19_22",19.2123,2021-07-19 22:00:00,"all",1626746400,0.333611111111111,0.0939999999999976,0.281765195670268,"Decrease"
"2021-7-19","NAPL",2021,7,19,22,20,"07-19","07-19_22",19.2723,2021-07-19 22:20:00,"all",1626747600,0.333333333333333,0.0600000000000023,0.180000000000007,"Decrease"
"2021-7-19","NAPL",2021,7,19,22,40,"07-19","07-19_22",19.2479,2021-07-19 22:40:01,"all",1626748801,0.333611111111111,-0.0244,-0.0731390507910074,"Decrease"
"2021-7-19","NAPL",2021,7,19,23,0,"07-19","07-19_23",18.5074,2021-07-19 23:00:02,"all",1626750002,0.333611111111111,-0.740500000000001,-2.21965029142382,"targetDOWN"
"2021-7-19","NAPL",2021,7,19,23,20,"07-19","07-19_23",17.1714,2021-07-19 23:20:03,"all",1626751203,0.333611111111111,-1.336,-4.00466278101583,"targetDOWN"
"2021-7-19","NAPL",2021,7,19,23,39,"07-19","07-19_23",16.7175,2021-07-19 23:39:56,"all",1626752396,0.331388888888889,-0.453899999999997,-1.36968985750209,"Decrease"
"2021-7-19","NAPL",2021,7,19,23,59,"07-19","07-19_23",17.3344,2021-07-19 23:59:57,"all",1626753597,0.333611111111111,0.616899999999998,1.84915903413821,"Decrease"
"2021-7-19","NAPL",2021,7,19,0,19,"07-20","07-20_0",17.6031,2021-07-20 00:19:58,"all",1626754798,0.333611111111111,0.268700000000003,0.80542880932557,"Decrease"
"2021-7-19","NAPL",2021,7,19,0,39,"07-20","07-20_0",17.4064,2021-07-20 00:39:59,"all",1626755999,0.333611111111111,-0.1967,-0.589608659450458,"Decrease"
"2021-7-20","NAPL",2021,7,20,1,0,"07-20","07-20_1",17.3631,2021-07-20 01:00:00,"all",1626757200,0.333611111111111,-0.0433000000000021,-0.129791840133229,"Decrease"
"2021-7-20","NAPL",2021,7,20,1,20,"07-20","07-20_1",17.3655,2021-07-20 01:20:00,"all",1626758400,0.333333333333333,0.00240000000000151,0.00720000000000454,"Decrease"
"2021-7-20","NAPL",2021,7,20,1,40,"07-20","07-20_1",17.2988,2021-07-20 01:40:01,"all",1626759601,0.333611111111111,-0.0667000000000009,-0.199933388842634,"Decrease"
"2021-7-20","NAPL",2021,7,20,2,0,"07-20","07-20_2",17.2729,2021-07-20 02:00:02,"all",1626760802,0.333611111111111,-0.0259,-0.0776353039134056,"Decrease"
"2021-7-20","NAPL",2021,7,20,2,20,"07-20","07-20_2",17.274,2021-07-20 02:20:03,"all",1626762003,0.333611111111111,0.00110000000000099,0.0032972522897615,"Decrease"
"2021-7-20","NAPL",2021,7,20,2,39,"07-20","07-20_2",17.2419,2021-07-20 02:39:56,"all",1626763196,0.331388888888889,-0.0320999999999998,-0.0968650461022626,"Decrease"
