"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2021-6-12","NAPL",2021,6,12,5,39,"06-12","06-12_5",15.5019,2021-06-12 05:39:56,"all",1623490796,0.331388888888889,-0.0112000000000005,-0.0337971500419128,"Decrease"
"2021-6-12","NAPL",2021,6,12,5,59,"06-12","06-12_5",15.5409,2021-06-12 05:59:57,"all",1623491997,0.333611111111111,0.0390000000000015,0.116902581182352,"Decrease"
"2021-6-12","NAPL",2021,6,12,6,19,"06-12","06-12_6",15.5694,2021-06-12 06:19:58,"all",1623493198,0.333611111111111,0.0284999999999993,0.08542880932556,"Decrease"
"2021-6-12","NAPL",2021,6,12,6,39,"06-12","06-12_6",15.6517,2021-06-12 06:39:59,"all",1623494399,0.333611111111111,0.0823,0.24669442131557,"Decrease"
"2021-6-12","NAPL",2021,6,12,7,0,"06-12","06-12_7",15.7058,2021-06-12 07:00:00,"all",1623495600,0.333611111111111,0.0541,0.162164862614488,"Decrease"
"2021-6-12","NAPL",2021,6,12,7,20,"06-12","06-12_7",15.498,2021-06-12 07:20:00,"all",1623496800,0.333333333333333,-0.207800000000001,-0.623400000000002,"Decrease"
"2021-6-12","NAPL",2021,6,12,7,40,"06-12","06-12_7",15.2914,2021-06-12 07:40:01,"all",1623498001,0.333611111111111,-0.2066,-0.619283930058285,"Decrease"
"2021-6-12","NAPL",2021,6,12,8,0,"06-12","06-12_8",15.3855,2021-06-12 08:00:02,"all",1623499202,0.333611111111111,0.094100000000001,0.282064945878438,"Decrease"
"2021-6-12","NAPL",2021,6,12,8,20,"06-12","06-12_8",15.1445,2021-06-12 08:20:03,"all",1623500403,0.333611111111111,-0.241,-0.722398001665278,"Decrease"
"2021-6-12","NAPL",2021,6,12,8,39,"06-12","06-12_8",14.3747,2021-06-12 08:39:56,"all",1623501596,0.331388888888889,-0.7698,-2.32295054484493,"targetDOWN"
"2021-6-12","NAPL",2021,6,12,8,59,"06-12","06-12_8",13.9203,2021-06-12 08:59:57,"all",1623502797,0.333611111111111,-0.454400000000001,-1.36206494587844,"Decrease"
"2021-6-12","NAPL",2021,6,12,9,19,"06-12","06-12_9",13.8207,2021-06-12 09:19:58,"all",1623503998,0.333611111111111,-0.0995999999999988,-0.298551207327224,"Decrease"
"2021-6-12","NAPL",2021,6,12,9,39,"06-12","06-12_9",13.5867,2021-06-12 09:39:59,"all",1623505199,0.333611111111111,-0.234,-0.701415487094088,"Decrease"
"2021-6-12","NAPL",2021,6,12,10,0,"06-12","06-12_10",13.3287,2021-06-12 10:00:00,"all",1623506400,0.333611111111111,-0.258000000000001,-0.773355537052459,"Decrease"
"2021-6-12","NAPL",2021,6,12,10,20,"06-12","06-12_10",13.2725,2021-06-12 10:20:00,"all",1623507600,0.333333333333333,-0.0561999999999987,-0.168599999999996,"Decrease"
"2021-6-12","NAPL",2021,6,12,10,40,"06-12","06-12_10",13.2851,2021-06-12 10:40:01,"all",1623508801,0.333611111111111,0.0125999999999991,0.0377685262281404,"Decrease"
"2021-6-12","NAPL",2021,6,12,11,0,"06-12","06-12_11",13.4008,2021-06-12 11:00:02,"all",1623510002,0.333611111111111,0.1157,0.346810990840967,"Decrease"
"2021-6-12","NAPL",2021,6,12,11,20,"06-12","06-12_11",13.9441,2021-06-12 11:20:03,"all",1623511203,0.333611111111111,0.5433,1.62854288093256,"Decrease"
"2021-6-12","NAPL",2021,6,12,11,39,"06-12","06-12_11",14.5373,2021-06-12 11:39:56,"all",1623512396,0.331388888888889,0.5932,1.79004191114836,"Decrease"
"2021-6-12","NAPL",2021,6,12,11,59,"06-12","06-12_11",14.508,2021-06-12 11:59:57,"all",1623513597,0.333611111111111,-0.029300000000001,-0.087826810990844,"Decrease"
