"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2016-5-1","NAPL",2016,5,1,1,0,"05-01","05-01_1",13.5854,2016-05-01 01:00:00,"all",1462078800,NA,NA,NA
"2016-5-1","NAPL",2016,5,1,1,20,"05-01","05-01_1",13.5856,2016-05-01 01:20:00,"all",1462080000,0.333333333333333,0.000199999999999534,0.000599999999998602
"2016-5-1","NAPL",2016,5,1,1,40,"05-01","05-01_1",13.574,2016-05-01 01:40:01,"all",1462081201,0.333611111111111,-0.0115999999999996,-0.0347710241465434
"2016-5-1","NAPL",2016,5,1,2,0,"05-01","05-01_2",13.6183,2016-05-01 02:00:02,"all",1462082402,0.333611111111111,0.0442999999999998,0.13278934221482
"2016-5-1","NAPL",2016,5,1,2,20,"05-01","05-01_2",13.7601,2016-05-01 02:20:03,"all",1462083603,0.333611111111111,0.1418,0.425045795170691
"2016-5-1","NAPL",2016,5,1,2,39,"05-01","05-01_2",13.9062,2016-05-01 02:39:56,"all",1462084796,0.331388888888889,0.146100000000001,0.440871751886003
"2016-5-1","NAPL",2016,5,1,2,59,"05-01","05-01_2",13.959,2016-05-01 02:59:57,"all",1462085997,0.333611111111111,0.0527999999999995,0.158268109908408
"2016-5-1","NAPL",2016,5,1,3,19,"05-01","05-01_3",13.9711,2016-05-01 03:19:58,"all",1462087198,0.333611111111111,0.0121000000000002,0.0362697751873445
"2016-5-1","NAPL",2016,5,1,3,39,"05-01","05-01_3",14.0062,2016-05-01 03:39:59,"all",1462088399,0.333611111111111,0.0350999999999999,0.105212323064113
"2016-5-1","NAPL",2016,5,1,4,0,"05-01","05-01_4",14.0473,2016-05-01 04:00:00,"all",1462089600,0.333611111111111,0.0411000000000001,0.123197335553706
"2016-5-1","NAPL",2016,5,1,4,20,"05-01","05-01_4",14.0915,2016-05-01 04:20:00,"all",1462090800,0.333333333333333,0.0442,0.1326
"2016-5-1","NAPL",2016,5,1,4,40,"05-01","05-01_4",14.1265,2016-05-01 04:40:01,"all",1462092001,0.333611111111111,0.0350000000000001,0.104912572855954
"2016-5-1","NAPL",2016,5,1,5,0,"05-01","05-01_5",14.1205,2016-05-01 05:00:02,"all",1462093202,0.333611111111111,-0.00600000000000023,-0.0179850124895927
"2016-5-1","NAPL",2016,5,1,5,20,"05-01","05-01_5",14.1196,2016-05-01 05:20:03,"all",1462094403,0.333611111111111,-0.000899999999999679,-0.00269775187343784
"2016-5-1","NAPL",2016,5,1,5,39,"05-01","05-01_5",14.0847,2016-05-01 05:39:56,"all",1462095596,0.331388888888889,-0.0349000000000004,-0.105314333612742
"2016-5-1","NAPL",2016,5,1,5,59,"05-01","05-01_5",13.9053,2016-05-01 05:59:57,"all",1462096797,0.333611111111111,-0.179399999999999,-0.537751873438799
"2016-5-1","NAPL",2016,5,1,6,19,"05-01","05-01_6",13.7075,2016-05-01 06:19:58,"all",1462097998,0.333611111111111,-0.197800000000001,-0.592905911740219
"2016-5-1","NAPL",2016,5,1,6,39,"05-01","05-01_6",13.6213,2016-05-01 06:39:59,"all",1462099199,0.333611111111111,-0.0861999999999998,-0.258384679433805
"2016-5-1","NAPL",2016,5,1,7,0,"05-01","05-01_7",13.5789,2016-05-01 07:00:00,"all",1462100400,0.333611111111111,-0.0423999999999989,-0.12709408825978
"2016-5-1","NAPL",2016,5,1,7,20,"05-01","05-01_7",13.5501,2016-05-01 07:20:00,"all",1462101600,0.333333333333333,-0.0288000000000004,-0.0864000000000011
"2016-5-1","NAPL",2016,5,1,7,40,"05-01","05-01_7",13.5253,2016-05-01 07:40:01,"all",1462102801,0.333611111111111,-0.0248000000000008,-0.0743380516236494
"2016-5-1","NAPL",2016,5,1,8,0,"05-01","05-01_8",13.4023,2016-05-01 08:00:02,"all",1462104002,0.333611111111111,-0.122999999999999,-0.368692756036634
"2016-5-1","NAPL",2016,5,1,8,20,"05-01","05-01_8",13.2435,2016-05-01 08:20:03,"all",1462105203,0.333611111111111,-0.158800000000001,-0.476003330557872
"2016-5-1","NAPL",2016,5,1,8,39,"05-01","05-01_8",13.1878,2016-05-01 08:39:56,"all",1462106396,0.331388888888889,-0.0556999999999999,-0.168080469404861
"2016-5-1","NAPL",2016,5,1,8,59,"05-01","05-01_8",13.1539,2016-05-01 08:59:57,"all",1462107597,0.333611111111111,-0.0338999999999992,-0.101615320566192
"2016-5-1","NAPL",2016,5,1,9,19,"05-01","05-01_9",13.129,2016-05-01 09:19:58,"all",1462108798,0.333611111111111,-0.0249000000000006,-0.0746378018318086
"2016-5-1","NAPL",2016,5,1,9,39,"05-01","05-01_9",13.148,2016-05-01 09:39:59,"all",1462109999,0.333611111111111,0.0190000000000001,0.0569525395503751
"2016-5-1","NAPL",2016,5,1,10,0,"05-01","05-01_10",13.1463,2016-05-01 10:00:00,"all",1462111200,0.333611111111111,-0.00169999999999959,-0.00509575353871651
"2016-5-1","NAPL",2016,5,1,10,20,"05-01","05-01_10",13.0809,2016-05-01 10:20:00,"all",1462112400,0.333333333333333,-0.0654000000000003,-0.196200000000001
"2016-5-1","NAPL",2016,5,1,10,40,"05-01","05-01_10",13.0045,2016-05-01 10:40:01,"all",1462113601,0.333611111111111,-0.0763999999999996,-0.229009159034137
"2016-5-1","NAPL",2016,5,1,11,0,"05-01","05-01_11",13.0092,2016-05-01 11:00:02,"all",1462114802,0.333611111111111,0.0046999999999997,0.0140882597835129
"2016-5-1","NAPL",2016,5,1,11,20,"05-01","05-01_11",12.9991,2016-05-01 11:20:03,"all",1462116003,0.333611111111111,-0.0100999999999996,-0.0302747710241452
