"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2016-8-17","NAPL",2016,8,17,2,39,"08-17","08-17_2",19.7081,2016-08-17 02:39:56,"all",1471415996,0.331388888888889,-0.0597999999999992,-0.180452640402345,"Decrease"
"2016-8-17","NAPL",2016,8,17,2,59,"08-17","08-17_2",19.7106,2016-08-17 02:59:57,"all",1471417197,0.333611111111111,0.00249999999999773,0.00749375520398985,"Decrease"
"2016-8-17","NAPL",2016,8,17,3,19,"08-17","08-17_3",19.559,2016-08-17 03:19:58,"all",1471418398,0.333611111111111,-0.151599999999998,-0.454421315570353,"Decrease"
"2016-8-17","NAPL",2016,8,17,3,39,"08-17","08-17_3",19.2282,2016-08-17 03:39:59,"all",1471419599,0.333611111111111,-0.3308,-0.991573688592839,"Decrease"
"2016-8-17","NAPL",2016,8,17,4,0,"08-17","08-17_4",19.1645,2016-08-17 04:00:00,"all",1471420800,0.333611111111111,-0.0637000000000008,-0.190940882597837,"Decrease"
"2016-8-17","NAPL",2016,8,17,4,20,"08-17","08-17_4",18.9905,2016-08-17 04:20:00,"all",1471422000,0.333333333333333,-0.174,-0.521999999999998,"Decrease"
"2016-8-17","NAPL",2016,8,17,4,40,"08-17","08-17_4",18.0511,2016-08-17 04:40:01,"all",1471423201,0.333611111111111,-0.939399999999999,-2.81585345545379,"targetDOWN"
"2016-8-17","NAPL",2016,8,17,5,0,"08-17","08-17_5",16.9536,2016-08-17 05:00:02,"all",1471424402,0.333611111111111,-1.0975,-3.28975853455454,"targetDOWN"
"2016-8-17","NAPL",2016,8,17,5,20,"08-17","08-17_5",16.1722,2016-08-17 05:20:03,"all",1471425603,0.333611111111111,-0.781400000000001,-2.3422481265612,"targetDOWN"
"2016-8-17","NAPL",2016,8,17,5,39,"08-17","08-17_5",15.4768,2016-08-17 05:39:56,"all",1471426796,0.331388888888889,-0.695399999999999,-2.0984409052808,"targetDOWN"
"2016-8-17","NAPL",2016,8,17,5,59,"08-17","08-17_5",15.1585,2016-08-17 05:59:57,"all",1471427997,0.333611111111111,-0.318300000000001,-0.954104912572858,"Decrease"
"2016-8-17","NAPL",2016,8,17,6,19,"08-17","08-17_6",15.2918,2016-08-17 06:19:58,"all",1471429198,0.333611111111111,0.1333,0.399567027477103,"Decrease"
"2016-8-17","NAPL",2016,8,17,6,39,"08-17","08-17_6",15.5035,2016-08-17 06:39:59,"all",1471430399,0.333611111111111,0.2117,0.634571190674439,"Decrease"
"2016-8-17","NAPL",2016,8,17,7,0,"08-17","08-17_7",15.6153,2016-08-17 07:00:00,"all",1471431600,0.333611111111111,0.111799999999999,0.335120732722727,"Decrease"
"2016-8-17","NAPL",2016,8,17,7,20,"08-17","08-17_7",15.0798,2016-08-17 07:20:00,"all",1471432800,0.333333333333333,-0.535499999999999,-1.6065,"Decrease"
"2016-8-17","NAPL",2016,8,17,7,40,"08-17","08-17_7",14.0746,2016-08-17 07:40:01,"all",1471434001,0.333611111111111,-1.0052,-3.01308909242298,"targetDOWN"
"2016-8-17","NAPL",2016,8,17,8,0,"08-17","08-17_8",13.7028,2016-08-17 08:00:02,"all",1471435202,0.333611111111111,-0.3718,-1.11447127393839,"Decrease"
"2016-8-17","NAPL",2016,8,17,8,20,"08-17","08-17_8",13.8062,2016-08-17 08:20:03,"all",1471436403,0.333611111111111,0.103400000000001,0.309941715237304,"Decrease"
"2016-8-17","NAPL",2016,8,17,8,39,"08-17","08-17_8",13.7656,2016-08-17 08:39:56,"all",1471437596,0.331388888888889,-0.0406000000000013,-0.122514668901932,"Decrease"
"2016-8-17","NAPL",2016,8,17,8,59,"08-17","08-17_8",13.7449,2016-08-17 08:59:57,"all",1471438797,0.333611111111111,-0.0206999999999997,-0.0620482930890916,"Decrease"
