"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2018-7-1","NAPL",2018,7,1,1,0,"07-01","07-01_1",17.4926,2018-07-01 01:00:00,"all",1530421200,NA,NA,NA
"2018-7-1","NAPL",2018,7,1,1,20,"07-01","07-01_1",17.4681,2018-07-01 01:20:00,"all",1530422400,0.333333333333333,-0.0244999999999997,-0.0734999999999992
"2018-7-1","NAPL",2018,7,1,1,40,"07-01","07-01_1",17.4193,2018-07-01 01:40:01,"all",1530423601,0.333611111111111,-0.0488,-0.146278101582015
"2018-7-1","NAPL",2018,7,1,2,0,"07-01","07-01_2",17.3911,2018-07-01 02:00:02,"all",1530424802,0.333611111111111,-0.0281999999999982,-0.0845295587010771
"2018-7-1","NAPL",2018,7,1,2,20,"07-01","07-01_2",17.2925,2018-07-01 02:20:03,"all",1530426003,0.333611111111111,-0.0986000000000011,-0.295553705245632
"2018-7-1","NAPL",2018,7,1,2,39,"07-01","07-01_2",17.1424,2018-07-01 02:39:56,"all",1530427196,0.331388888888889,-0.150100000000002,-0.452942162615261
"2018-7-1","NAPL",2018,7,1,2,59,"07-01","07-01_2",17.071,2018-07-01 02:59:57,"all",1530428397,0.333611111111111,-0.071399999999997,-0.214021648626136
"2018-7-1","NAPL",2018,7,1,3,19,"07-01","07-01_3",17.1063,2018-07-01 03:19:58,"all",1530429598,0.333611111111111,0.0352999999999994,0.105811823480431
"2018-7-1","NAPL",2018,7,1,3,39,"07-01","07-01_3",17.1982,2018-07-01 03:39:59,"all",1530430799,0.333611111111111,0.091899999999999,0.275470441298915
"2018-7-1","NAPL",2018,7,1,4,0,"07-01","07-01_4",17.1687,2018-07-01 04:00:00,"all",1530432000,0.333611111111111,-0.0294999999999987,-0.088426311407157
"2018-7-1","NAPL",2018,7,1,4,20,"07-01","07-01_4",17.0398,2018-07-01 04:20:00,"all",1530433200,0.333333333333333,-0.128900000000002,-0.386700000000005
"2018-7-1","NAPL",2018,7,1,4,40,"07-01","07-01_4",17.1181,2018-07-01 04:40:01,"all",1530434401,0.333611111111111,0.0782999999999987,0.234704412989172
"2018-7-1","NAPL",2018,7,1,5,0,"07-01","07-01_5",17.3991,2018-07-01 05:00:02,"all",1530435602,0.333611111111111,0.281000000000002,0.842298084929233
"2018-7-1","NAPL",2018,7,1,5,20,"07-01","07-01_5",17.5446,2018-07-01 05:20:03,"all",1530436803,0.333611111111111,0.145499999999998,0.436136552872601
"2018-7-1","NAPL",2018,7,1,5,39,"07-01","07-01_5",17.6196,2018-07-01 05:39:56,"all",1530437996,0.331388888888889,0.0749999999999993,0.22632020117351
"2018-7-1","NAPL",2018,7,1,5,59,"07-01","07-01_5",17.742,2018-07-01 05:59:57,"all",1530439197,0.333611111111111,0.122400000000003,0.366894254787685
"2018-7-1","NAPL",2018,7,1,6,19,"07-01","07-01_6",17.6719,2018-07-01 06:19:58,"all",1530440398,0.333611111111111,-0.0701,-0.210124895920067
"2018-7-1","NAPL",2018,7,1,6,39,"07-01","07-01_6",17.3081,2018-07-01 06:39:59,"all",1530441599,0.333611111111111,-0.363800000000001,-1.0904912572856
"2018-7-1","NAPL",2018,7,1,7,0,"07-01","07-01_7",16.8387,2018-07-01 07:00:00,"all",1530442800,0.333611111111111,-0.4694,-1.40702747710242
"2018-7-1","NAPL",2018,7,1,7,20,"07-01","07-01_7",16.7363,2018-07-01 07:20:00,"all",1530444000,0.333333333333333,-0.102399999999999,-0.307199999999998
"2018-7-1","NAPL",2018,7,1,7,40,"07-01","07-01_7",17.0136,2018-07-01 07:40:01,"all",1530445201,0.333611111111111,0.2773,0.831207327227312
"2018-7-1","NAPL",2018,7,1,8,0,"07-01","07-01_8",17.2494,2018-07-01 08:00:02,"all",1530446402,0.333611111111111,0.235800000000001,0.706810990840969
"2018-7-1","NAPL",2018,7,1,8,20,"07-01","07-01_8",17.4442,2018-07-01 08:20:03,"all",1530447603,0.333611111111111,0.194799999999997,0.583913405495412
"2018-7-1","NAPL",2018,7,1,8,39,"07-01","07-01_8",17.5946,2018-07-01 08:39:56,"all",1530448796,0.331388888888889,0.150400000000001,0.453847443419953
"2018-7-1","NAPL",2018,7,1,8,59,"07-01","07-01_8",17.4512,2018-07-01 08:59:57,"all",1530449997,0.333611111111111,-0.1434,-0.429841798501248
"2018-7-1","NAPL",2018,7,1,9,19,"07-01","07-01_9",17.0498,2018-07-01 09:19:58,"all",1530451198,0.333611111111111,-0.401399999999999,-1.2031973355537
"2018-7-1","NAPL",2018,7,1,9,39,"07-01","07-01_9",16.6543,2018-07-01 09:39:59,"all",1530452399,0.333611111111111,-0.395500000000002,-1.18551207327228
"2018-7-1","NAPL",2018,7,1,10,0,"07-01","07-01_10",16.4402,2018-07-01 10:00:00,"all",1530453600,0.333611111111111,-0.214099999999998,-0.64176519567027
"2018-7-1","NAPL",2018,7,1,10,20,"07-01","07-01_10",16.4089,2018-07-01 10:20:00,"all",1530454800,0.333333333333333,-0.0313000000000017,-0.093900000000005
"2018-7-1","NAPL",2018,7,1,10,40,"07-01","07-01_10",16.3484,2018-07-01 10:40:01,"all",1530456001,0.333611111111111,-0.0604999999999976,-0.181348875936712
"2018-7-1","NAPL",2018,7,1,11,0,"07-01","07-01_11",16.4528,2018-07-01 11:00:02,"all",1530457202,0.333611111111111,0.104399999999998,0.312939217318896
"2018-7-1","NAPL",2018,7,1,11,20,"07-01","07-01_11",16.6748,2018-07-01 11:20:03,"all",1530458403,0.333611111111111,0.222000000000001,0.665445462114908
"2018-7-1","NAPL",2018,7,1,11,39,"07-01","07-01_11",16.5863,2018-07-01 11:39:56,"all",1530459596,0.331388888888889,-0.0884999999999998,-0.267057837384744
"2018-7-1","NAPL",2018,7,1,11,59,"07-01","07-01_11",16.4698,2018-07-01 11:59:57,"all",1530460797,0.333611111111111,-0.116500000000002,-0.349208992506251
"2018-7-1","NAPL",2018,7,1,12,19,"07-01","07-01_12",16.5569,2018-07-01 12:19:58,"all",1530461998,0.333611111111111,0.0870999999999995,0.261082431307243
"2018-7-1","NAPL",2018,7,1,12,39,"07-01","07-01_12",16.5457,2018-07-01 12:39:59,"all",1530463199,0.333611111111111,-0.0111999999999988,-0.0335720233139014
"2018-7-1","NAPL",2018,7,1,13,0,"07-01","07-01_13",16.6363,2018-07-01 13:00:00,"all",1530464400,0.333611111111111,0.0905999999999985,0.271573688592835
"2018-7-1","NAPL",2018,7,1,13,20,"07-01","07-01_13",16.987,2018-07-01 13:20:00,"all",1530465600,0.333333333333333,0.3507,1.0521
"2018-7-1","NAPL",2018,7,1,13,40,"07-01","07-01_13",17.1395,2018-07-01 13:40:01,"all",1530466801,0.333611111111111,0.152500000000003,0.457119067443807
"2018-7-1","NAPL",2018,7,1,14,0,"07-01","07-01_14",17.1266,2018-07-01 14:00:02,"all",1530468002,0.333611111111111,-0.0129000000000019,-0.0386677768526285
"2018-7-1","NAPL",2018,7,1,14,20,"07-01","07-01_14",17.2029,2018-07-01 14:20:03,"all",1530469203,0.333611111111111,0.0762999999999998,0.228709408825978
"2018-7-1","NAPL",2018,7,1,14,39,"07-01","07-01_14",17.2475,2018-07-01 14:39:56,"all",1530470396,0.331388888888889,0.0445999999999991,0.134585079631179
"2018-7-1","NAPL",2018,7,1,14,59,"07-01","07-01_14",17.0139,2018-07-01 14:59:57,"all",1530471597,0.333611111111111,-0.233599999999999,-0.700216486261446
"2018-7-1","NAPL",2018,7,1,15,19,"07-01","07-01_15",16.8174,2018-07-01 15:19:58,"all",1530472798,0.333611111111111,-0.1965,-0.589009159034139
"2018-7-1","NAPL",2018,7,1,15,39,"07-01","07-01_15",17.1006,2018-07-01 15:39:59,"all",1530473999,0.333611111111111,0.283200000000001,0.848892589508745
"2018-7-1","NAPL",2018,7,1,16,0,"07-01","07-01_16",17.372,2018-07-01 16:00:00,"all",1530475200,0.333611111111111,0.2714,0.813522064945878
"2018-7-1","NAPL",2018,7,1,16,20,"07-01","07-01_16",17.2466,2018-07-01 16:20:00,"all",1530476400,0.333333333333333,-0.125399999999999,-0.376199999999997
"2018-7-1","NAPL",2018,7,1,16,40,"07-01","07-01_16",17.2013,2018-07-01 16:40:01,"all",1530477601,0.333611111111111,-0.045300000000001,-0.135786844296423
"2018-7-1","NAPL",2018,7,1,17,0,"07-01","07-01_17",17.38,2018-07-01 17:00:02,"all",1530478802,0.333611111111111,0.178699999999999,0.53565362198168
"2018-7-1","NAPL",2018,7,1,17,20,"07-01","07-01_17",17.4915,2018-07-01 17:20:03,"all",1530480003,0.333611111111111,0.111499999999999,0.33422148209825
"2018-7-1","NAPL",2018,7,1,17,39,"07-01","07-01_17",17.5361,2018-07-01 17:39:56,"all",1530481196,0.331388888888889,0.0446000000000026,0.13458507963119
"2018-7-1","NAPL",2018,7,1,17,59,"07-01","07-01_17",17.5528,2018-07-01 17:59:57,"all",1530482397,0.333611111111111,0.0167000000000002,0.0500582847626982
"2018-7-1","NAPL",2018,7,1,18,19,"07-01","07-01_18",17.4943,2018-07-01 18:19:58,"all",1530483598,0.333611111111111,-0.0585000000000022,-0.175353871773529
"2018-7-1","NAPL",2018,7,1,18,39,"07-01","07-01_18",17.4368,2018-07-01 18:39:59,"all",1530484799,0.333611111111111,-0.0574999999999974,-0.172356369691916
"2018-7-1","NAPL",2018,7,1,19,0,"07-01","07-01_19",17.4536,2018-07-01 19:00:00,"all",1530486000,0.333611111111111,0.0167999999999999,0.0503580349708574
"2018-7-1","NAPL",2018,7,1,19,20,"07-01","07-01_19",17.4754,2018-07-01 19:20:00,"all",1530487200,0.333333333333333,0.0217999999999989,0.0653999999999968
"2018-7-1","NAPL",2018,7,1,19,40,"07-01","07-01_19",17.4996,2018-07-01 19:40:01,"all",1530488401,0.333611111111111,0.0242000000000004,0.0725395503746891
"2018-7-1","NAPL",2018,7,1,20,0,"07-01","07-01_20",17.4655,2018-07-01 20:00:02,"all",1530489602,0.333611111111111,-0.0341000000000022,-0.102214820982521
"2018-7-1","NAPL",2018,7,1,20,20,"07-01","07-01_20",17.3296,2018-07-01 20:20:03,"all",1530490803,0.333611111111111,-0.135899999999999,-0.407360532889257
"2018-7-1","NAPL",2018,7,1,20,39,"07-01","07-01_20",17.3531,2018-07-01 20:39:56,"all",1530491996,0.331388888888889,0.0235000000000021,0.0709136630343734
"2018-7-1","NAPL",2018,7,1,20,59,"07-01","07-01_20",17.5518,2018-07-01 20:59:57,"all",1530493197,0.333611111111111,0.198699999999999,0.595603663613652
"2018-7-1","NAPL",2018,7,1,21,19,"07-01","07-01_21",17.6083,2018-07-01 21:19:58,"all",1530494398,0.333611111111111,0.0564999999999998,0.169358867610324
"2018-7-1","NAPL",2018,7,1,21,39,"07-01","07-01_21",17.5883,2018-07-01 21:39:59,"all",1530495599,0.333611111111111,-0.0199999999999996,-0.0599500416319721
"2018-7-1","NAPL",2018,7,1,22,0,"07-01","07-01_22",17.7083,2018-07-01 22:00:00,"all",1530496800,0.333611111111111,0.120000000000001,0.359700249791843
"2018-7-1","NAPL",2018,7,1,22,20,"07-01","07-01_22",17.8325,2018-07-01 22:20:00,"all",1530498000,0.333333333333333,0.124199999999998,0.372599999999995
"2018-7-1","NAPL",2018,7,1,22,40,"07-01","07-01_22",17.875,2018-07-01 22:40:01,"all",1530499201,0.333611111111111,0.0425000000000004,0.127393838467945
"2018-7-1","NAPL",2018,7,1,23,0,"07-01","07-01_23",17.9543,2018-07-01 23:00:02,"all",1530500402,0.333611111111111,0.0792999999999999,0.237701915070774
"2018-7-1","NAPL",2018,7,1,23,20,"07-01","07-01_23",18.0301,2018-07-01 23:20:03,"all",1530501603,0.333611111111111,0.075800000000001,0.227210657785182
"2018-7-1","NAPL",2018,7,1,23,39,"07-01","07-01_23",18.026,2018-07-01 23:39:56,"all",1530502796,0.331388888888889,-0.0041000000000011,-0.0123721709974887
"2018-7-1","NAPL",2018,7,1,23,59,"07-01","07-01_23",17.979,2018-07-01 23:59:57,"all",1530503997,0.333611111111111,-0.0470000000000006,-0.140882597835139
"2018-7-1","NAPL",2018,7,1,0,19,"07-02","07-02_0",17.9865,2018-07-02 00:19:58,"all",1530505198,0.333611111111111,0.00750000000000028,0.0224812656119909
"2018-7-1","NAPL",2018,7,1,0,39,"07-02","07-02_0",18.0934,2018-07-02 00:39:59,"all",1530506399,0.333611111111111,0.1069,0.320432972522896
"2018-7-2","NAPL",2018,7,2,1,0,"07-02","07-02_1",18.1782,2018-07-02 01:00:00,"all",1530507600,0.333611111111111,0.0848000000000013,0.254188176519571
"2018-7-2","NAPL",2018,7,2,1,20,"07-02","07-02_1",18.0856,2018-07-02 01:20:00,"all",1530508800,0.333333333333333,-0.0926000000000009,-0.277800000000003
"2018-7-2","NAPL",2018,7,2,1,40,"07-02","07-02_1",17.9232,2018-07-02 01:40:01,"all",1530510001,0.333611111111111,-0.162399999999998,-0.486794338051618
"2018-7-2","NAPL",2018,7,2,2,0,"07-02","07-02_2",17.9386,2018-07-02 02:00:02,"all",1530511202,0.333611111111111,0.0153999999999996,0.0461615320566184
"2018-7-2","NAPL",2018,7,2,2,20,"07-02","07-02_2",18.0745,2018-07-02 02:20:03,"all",1530512403,0.333611111111111,0.135899999999999,0.407360532889257
"2018-7-2","NAPL",2018,7,2,2,39,"07-02","07-02_2",18.0339,2018-07-02 02:39:56,"all",1530513596,0.331388888888889,-0.0406000000000013,-0.122514668901932
"2018-7-2","NAPL",2018,7,2,2,59,"07-02","07-02_2",17.851,2018-07-02 02:59:57,"all",1530514797,0.333611111111111,-0.1829,-0.548243130724397
"2018-7-2","NAPL",2018,7,2,3,19,"07-02","07-02_3",17.9205,2018-07-02 03:19:58,"all",1530515998,0.333611111111111,0.0695000000000014,0.208326394671112
"2018-7-2","NAPL",2018,7,2,3,39,"07-02","07-02_3",18.2085,2018-07-02 03:39:59,"all",1530517199,0.333611111111111,0.288,0.863280599500417
"2018-7-2","NAPL",2018,7,2,4,0,"07-02","07-02_4",18.2887,2018-07-02 04:00:00,"all",1530518400,0.333611111111111,0.0801999999999978,0.240399666944207
"2018-7-2","NAPL",2018,7,2,4,20,"07-02","07-02_4",18.1412,2018-07-02 04:20:00,"all",1530519600,0.333333333333333,-0.147499999999997,-0.442499999999992
"2018-7-2","NAPL",2018,7,2,4,40,"07-02","07-02_4",18.0318,2018-07-02 04:40:01,"all",1530520801,0.333611111111111,-0.109400000000001,-0.327926727726897
"2018-7-2","NAPL",2018,7,2,5,0,"07-02","07-02_5",17.9804,2018-07-02 05:00:02,"all",1530522002,0.333611111111111,-0.051400000000001,-0.154071606994175
"2018-7-2","NAPL",2018,7,2,5,20,"07-02","07-02_5",17.9391,2018-07-02 05:20:03,"all",1530523203,0.333611111111111,-0.0412999999999997,-0.123796835970024
"2018-7-2","NAPL",2018,7,2,5,39,"07-02","07-02_5",17.9738,2018-07-02 05:39:56,"all",1530524396,0.331388888888889,0.0347000000000008,0.104710813076281
"2018-7-2","NAPL",2018,7,2,5,59,"07-02","07-02_5",18.054,2018-07-02 05:59:57,"all",1530525597,0.333611111111111,0.0801999999999978,0.240399666944207
"2018-7-2","NAPL",2018,7,2,6,19,"07-02","07-02_6",18.122,2018-07-02 06:19:58,"all",1530526798,0.333611111111111,0.0680000000000014,0.203830141548714
"2018-7-2","NAPL",2018,7,2,6,39,"07-02","07-02_6",18.2028,2018-07-02 06:39:59,"all",1530527999,0.333611111111111,0.0808,0.242198168193172
"2018-7-2","NAPL",2018,7,2,7,0,"07-02","07-02_7",18.2639,2018-07-02 07:00:00,"all",1530529200,0.333611111111111,0.0610999999999997,0.183147377185678
"2018-7-2","NAPL",2018,7,2,7,20,"07-02","07-02_7",18.2649,2018-07-02 07:20:00,"all",1530530400,0.333333333333333,0.00100000000000122,0.00300000000000367
"2018-7-2","NAPL",2018,7,2,7,40,"07-02","07-02_7",18.2463,2018-07-02 07:40:01,"all",1530531601,0.333611111111111,-0.0185999999999993,-0.0557535387177331
"2018-7-2","NAPL",2018,7,2,8,0,"07-02","07-02_8",18.2451,2018-07-02 08:00:02,"all",1530532802,0.333611111111111,-0.00120000000000076,-0.00359700249792067
"2018-7-2","NAPL",2018,7,2,8,20,"07-02","07-02_8",18.2366,2018-07-02 08:20:03,"all",1530534003,0.333611111111111,-0.00850000000000151,-0.0254787676935932
"2018-7-2","NAPL",2018,7,2,8,39,"07-02","07-02_8",18.2154,2018-07-02 08:39:56,"all",1530535196,0.331388888888889,-0.0212000000000003,-0.0639731768650471
