"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2018-8-1","NAPL",2018,8,1,1,0,"08-01","08-01_1",17.9023,2018-08-01 01:00:00,"all",1533099600,NA,NA,NA
"2018-8-1","NAPL",2018,8,1,1,20,"08-01","08-01_1",17.8683,2018-08-01 01:20:00,"all",1533100800,0.333333333333333,-0.0339999999999989,-0.101999999999997
"2018-8-1","NAPL",2018,8,1,1,40,"08-01","08-01_1",17.7931,2018-08-01 01:40:01,"all",1533102001,0.333611111111111,-0.0752000000000024,-0.225412156536227
"2018-8-1","NAPL",2018,8,1,2,0,"08-01","08-01_2",17.6328,2018-08-01 02:00:02,"all",1533103202,0.333611111111111,-0.160299999999999,-0.480499583680265
"2018-8-1","NAPL",2018,8,1,2,20,"08-01","08-01_2",17.3272,2018-08-01 02:20:03,"all",1533104403,0.333611111111111,-0.305599999999998,-0.916036636136548
"2018-8-1","NAPL",2018,8,1,2,39,"08-01","08-01_2",17.1062,2018-08-01 02:39:56,"all",1533105596,0.331388888888889,-0.221,-0.666890192791283
"2018-8-1","NAPL",2018,8,1,2,59,"08-01","08-01_2",17.3996,2018-08-01 02:59:57,"all",1533106797,0.333611111111111,0.293399999999998,0.879467110741044
"2018-8-1","NAPL",2018,8,1,3,19,"08-01","08-01_3",17.5386,2018-08-01 03:19:58,"all",1533107998,0.333611111111111,0.138999999999999,0.416652789342213
"2018-8-1","NAPL",2018,8,1,3,39,"08-01","08-01_3",16.9584,2018-08-01 03:39:59,"all",1533109199,0.333611111111111,-0.580199999999998,-1.73915070774354
"2018-8-1","NAPL",2018,8,1,4,0,"08-01","08-01_4",16.5614,2018-08-01 04:00:00,"all",1533110400,0.333611111111111,-0.397000000000002,-1.19000832639468
"2018-8-1","NAPL",2018,8,1,4,20,"08-01","08-01_4",16.7165,2018-08-01 04:20:00,"all",1533111600,0.333333333333333,0.155100000000001,0.465300000000003
"2018-8-1","NAPL",2018,8,1,4,40,"08-01","08-01_4",16.8565,2018-08-01 04:40:01,"all",1533112801,0.333611111111111,0.140000000000001,0.419650291423815
"2018-8-1","NAPL",2018,8,1,5,0,"08-01","08-01_5",17.0043,2018-08-01 05:00:02,"all",1533114002,0.333611111111111,0.1478,0.443030807660284
"2018-8-1","NAPL",2018,8,1,5,20,"08-01","08-01_5",17.4639,2018-08-01 05:20:03,"all",1533115203,0.333611111111111,0.459599999999998,1.37765195670274
"2018-8-1","NAPL",2018,8,1,5,39,"08-01","08-01_5",17.6472,2018-08-01 05:39:56,"all",1533116396,0.331388888888889,0.183300000000003,0.553126571668072
"2018-8-1","NAPL",2018,8,1,5,59,"08-01","08-01_5",17.3808,2018-08-01 05:59:57,"all",1533117597,0.333611111111111,-0.266400000000001,-0.798534554537888
"2018-8-1","NAPL",2018,8,1,6,19,"08-01","08-01_6",17.1954,2018-08-01 06:19:58,"all",1533118798,0.333611111111111,-0.185400000000001,-0.555736885928397
"2018-8-1","NAPL",2018,8,1,6,39,"08-01","08-01_6",17.1785,2018-08-01 06:39:59,"all",1533119999,0.333611111111111,-0.0168999999999997,-0.0506577851790166
"2018-8-1","NAPL",2018,8,1,7,0,"08-01","08-01_7",17.1665,2018-08-01 07:00:00,"all",1533121200,0.333611111111111,-0.0120000000000005,-0.0359700249791854
"2018-8-1","NAPL",2018,8,1,7,20,"08-01","08-01_7",17.1229,2018-08-01 07:20:00,"all",1533122400,0.333333333333333,-0.0435999999999979,-0.130799999999994
"2018-8-1","NAPL",2018,8,1,7,40,"08-01","08-01_7",17.1986,2018-08-01 07:40:01,"all",1533123601,0.333611111111111,0.0756999999999977,0.226910907577012
