"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH","Streak"
"2021-5-20","NAPL",2021,5,20,14,39,"05-20","05-20_14",13.164,2021-05-20 14:39:56,"all",1621535996,0.331388888888889,-0.288,-0.869069572506287,"Increase"
"2021-5-20","NAPL",2021,5,20,14,59,"05-20","05-20_14",13.264,2021-05-20 14:59:57,"all",1621537197,0.333611111111111,0.0999999999999996,0.299750208159866,"Increase"
"2021-5-20","NAPL",2021,5,20,15,19,"05-20","05-20_15",13.2256,2021-05-20 15:19:58,"all",1621538398,0.333611111111111,-0.0383999999999993,-0.115104079933387,"Increase"
"2021-5-20","NAPL",2021,5,20,15,39,"05-20","05-20_15",13.1107,2021-05-20 15:39:59,"all",1621539599,0.333611111111111,-0.1149,-0.344412989175688,"Increase"
"2021-5-20","NAPL",2021,5,20,16,0,"05-20","05-20_16",13.1412,2021-05-20 16:00:00,"all",1621540800,0.333611111111111,0.0305,0.0914238134887593,"Increase"
"2021-5-20","NAPL",2021,5,20,16,20,"05-20","05-20_16",13.2143,2021-05-20 16:20:00,"all",1621542000,0.333333333333333,0.0731000000000002,0.2193,"Increase"
"2021-5-20","NAPL",2021,5,20,16,40,"05-20","05-20_16",13.1815,2021-05-20 16:40:01,"all",1621543201,0.333611111111111,-0.0327999999999999,-0.0983180682764361,"Increase"
"2021-5-20","NAPL",2021,5,20,17,0,"05-20","05-20_17",13.2521,2021-05-20 17:00:02,"all",1621544402,0.333611111111111,0.0706000000000007,0.211623646960868,"Increase"
"2021-5-20","NAPL",2021,5,20,17,20,"05-20","05-20_17",13.3347,2021-05-20 17:20:03,"all",1621545603,0.333611111111111,0.0825999999999993,0.247593671940048,"Increase"
"2021-5-20","NAPL",2021,5,20,17,39,"05-20","05-20_17",13.2415,2021-05-20 17:39:56,"all",1621546796,0.331388888888889,-0.0931999999999995,-0.281240569991616,"Increase"
"2021-5-20","NAPL",2021,5,20,17,59,"05-20","05-20_17",13.8965,2021-05-20 17:59:57,"all",1621547997,0.333611111111111,0.654999999999999,1.96336386344713,"targetUP"
"2021-5-20","NAPL",2021,5,20,18,19,"05-20","05-20_18",15.3408,2021-05-20 18:19:58,"all",1621549198,0.333611111111111,1.4443,4.32929225645296,"targetUP"
"2021-5-20","NAPL",2021,5,20,18,39,"05-20","05-20_18",16.0511,2021-05-20 18:39:59,"all",1621550399,0.333611111111111,0.710300000000002,2.12912572855954,"targetUP"
"2021-5-20","NAPL",2021,5,20,19,0,"05-20","05-20_19",16.0349,2021-05-20 19:00:00,"all",1621551600,0.333611111111111,-0.0162000000000013,-0.0485595337219024,"Increase"
"2021-5-20","NAPL",2021,5,20,19,20,"05-20","05-20_19",16.0621,2021-05-20 19:20:00,"all",1621552800,0.333333333333333,0.0272000000000006,0.0816000000000017,"Increase"
"2021-5-20","NAPL",2021,5,20,19,40,"05-20","05-20_19",16.1217,2021-05-20 19:40:01,"all",1621554001,0.333611111111111,0.0595999999999997,0.17865112406328,"Increase"
"2021-5-20","NAPL",2021,5,20,20,0,"05-20","05-20_20",16.1126,2021-05-20 20:00:02,"all",1621555202,0.333611111111111,-0.00910000000000011,-0.0272772689425482,"Increase"
"2021-5-20","NAPL",2021,5,20,20,20,"05-20","05-20_20",16.0937,2021-05-20 20:20:03,"all",1621556403,0.333611111111111,-0.0189000000000021,-0.0566527893422212,"Increase"
"2021-5-20","NAPL",2021,5,20,20,39,"05-20","05-20_20",16.1221,2021-05-20 20:39:56,"all",1621557596,0.331388888888889,0.0284000000000013,0.0856999161777072,"Increase"
"2021-5-20","NAPL",2021,5,20,20,59,"05-20","05-20_20",16.1138,2021-05-20 20:59:57,"all",1621558797,0.333611111111111,-0.00829999999999842,-0.0248792672772642,"Increase"
"2021-5-20","NAPL",2021,5,20,21,19,"05-20","05-20_21",15.9679,2021-05-20 21:19:58,"all",1621559998,0.333611111111111,-0.145900000000001,-0.437335553705249,"Increase"
"2021-5-20","NAPL",2021,5,20,21,39,"05-20","05-20_21",15.8912,2021-05-20 21:39:59,"all",1621561199,0.333611111111111,-0.0767000000000007,-0.22990840965862,"Increase"
"2021-5-20","NAPL",2021,5,20,22,0,"05-20","05-20_22",16.0016,2021-05-20 22:00:00,"all",1621562400,0.333611111111111,0.1104,0.330924229808494,"Increase"
"2021-5-16","NAPL",2021,5,16,2,59,"05-16","05-16_2",16.2684,2021-05-16 02:59:57,"all",1621148397,0.333611111111111,-0.0838000000000001,-0.251190674437969,"Decrease"
"2021-5-16","NAPL",2021,5,16,3,19,"05-16","05-16_3",16.2153,2021-05-16 03:19:58,"all",1621149598,0.333611111111111,-0.0531000000000006,-0.159167360532891,"Decrease"
"2021-5-16","NAPL",2021,5,16,3,39,"05-16","05-16_3",16.2386,2021-05-16 03:39:59,"all",1621150799,0.333611111111111,0.0233000000000025,0.0698417985012566,"Decrease"
"2021-5-16","NAPL",2021,5,16,4,0,"05-16","05-16_4",16.2749,2021-05-16 04:00:00,"all",1621152000,0.333611111111111,0.0362999999999971,0.108809325562023,"Decrease"
"2021-5-16","NAPL",2021,5,16,4,20,"05-16","05-16_4",16.2461,2021-05-16 04:20:00,"all",1621153200,0.333333333333333,-0.0288000000000004,-0.0864000000000011,"Decrease"
"2021-5-16","NAPL",2021,5,16,4,40,"05-16","05-16_4",16.1878,2021-05-16 04:40:01,"all",1621154401,0.333611111111111,-0.0582999999999991,-0.1747543713572,"Decrease"
"2021-5-16","NAPL",2021,5,16,5,0,"05-16","05-16_5",16.1981,2021-05-16 05:00:02,"all",1621155602,0.333611111111111,0.0103000000000009,0.0308742714404689,"Decrease"
"2021-5-16","NAPL",2021,5,16,5,20,"05-16","05-16_5",16.2301,2021-05-16 05:20:03,"all",1621156803,0.333611111111111,0.032,0.0959200666111575,"Decrease"
"2021-5-16","NAPL",2021,5,16,5,39,"05-16","05-16_5",16.0869,2021-05-16 05:39:56,"all",1621157996,0.331388888888889,-0.1432,-0.432120704107293,"Decrease"
"2021-5-16","NAPL",2021,5,16,5,59,"05-16","05-16_5",15.9312,2021-05-16 05:59:57,"all",1621159197,0.333611111111111,-0.1557,-0.466711074104911,"Decrease"
"2021-5-16","NAPL",2021,5,16,6,19,"05-16","05-16_6",15.919,2021-05-16 06:19:58,"all",1621160398,0.333611111111111,-0.0122,-0.0365695253955037,"Decrease"
"2021-5-16","NAPL",2021,5,16,6,39,"05-16","05-16_6",15.2102,2021-05-16 06:39:59,"all",1621161599,0.333611111111111,-0.7088,-2.12462947543714,"targetDOWN"
"2021-5-16","NAPL",2021,5,16,7,0,"05-16","05-16_7",13.7254,2021-05-16 07:00:00,"all",1621162800,0.333611111111111,-1.4848,-4.4506910907577,"targetDOWN"
"2021-5-16","NAPL",2021,5,16,7,20,"05-16","05-16_7",13.0026,2021-05-16 07:20:00,"all",1621164000,0.333333333333333,-0.722800000000001,-2.1684,"targetDOWN"
"2021-5-16","NAPL",2021,5,16,7,40,"05-16","05-16_7",13.1342,2021-05-16 07:40:01,"all",1621165201,0.333611111111111,0.131600000000001,0.394471273938387,"Decrease"
"2021-5-16","NAPL",2021,5,16,8,0,"05-16","05-16_8",13.1288,2021-05-16 08:00:02,"all",1621166402,0.333611111111111,-0.00539999999999985,-0.0161865112406324,"Decrease"
"2021-5-16","NAPL",2021,5,16,8,20,"05-16","05-16_8",13.067,2021-05-16 08:20:03,"all",1621167603,0.333611111111111,-0.0617999999999999,-0.185245628642797,"Decrease"
"2021-5-16","NAPL",2021,5,16,8,39,"05-16","05-16_8",13.2385,2021-05-16 08:39:56,"all",1621168796,0.331388888888889,0.1715,0.517518860016764,"Decrease"
"2021-5-16","NAPL",2021,5,16,8,59,"05-16","05-16_8",13.4879,2021-05-16 08:59:57,"all",1621169997,0.333611111111111,0.2494,0.747577019150707,"Decrease"
"2021-5-16","NAPL",2021,5,16,9,19,"05-16","05-16_9",13.4875,2021-05-16 09:19:58,"all",1621171198,0.333611111111111,-0.000399999999999068,-0.00119900083263667,"Decrease"
"2021-5-16","NAPL",2021,5,16,9,39,"05-16","05-16_9",13.3703,2021-05-16 09:39:59,"all",1621172399,0.333611111111111,-0.1172,-0.351307243963365,"Decrease"
"2021-5-16","NAPL",2021,5,16,10,0,"05-16","05-16_10",13.5432,2021-05-16 10:00:00,"all",1621173600,0.333611111111111,0.1729,0.518268109908411,"Decrease"
"2021-5-16","NAPL",2021,5,16,10,20,"05-16","05-16_10",13.736,2021-05-16 10:20:00,"all",1621174800,0.333333333333333,0.1928,0.5784,"Decrease"
"2021-5-16","NAPL",2021,5,16,10,40,"05-16","05-16_10",13.7132,2021-05-16 10:40:01,"all",1621176001,0.333611111111111,-0.0228000000000002,-0.0683430474604501,"Decrease"
