"DATE_LOCAL","SITE","YEAR","MONTH","DAY","HR","MIN","MO_DAY","MO_DAY_HR","TEMP_C","TIME","TEMP_categ","TIME_dec","diff_time","diff_temp_c","changeRate_CperH"
"2017-8-1","NAPL",2017,8,1,1,0,"08-01","08-01_1",17.1576,2017-08-01 01:00:00,"all",1501563600,NA,NA,NA
"2017-8-1","NAPL",2017,8,1,1,20,"08-01","08-01_1",17.2314,2017-08-01 01:20:00,"all",1501564800,0.333333333333333,0.0738000000000021,0.221400000000006
"2017-8-1","NAPL",2017,8,1,1,40,"08-01","08-01_1",17.1673,2017-08-01 01:40:01,"all",1501566001,0.333611111111111,-0.0640999999999998,-0.192139883430474
"2017-8-1","NAPL",2017,8,1,2,0,"08-01","08-01_2",17.1245,2017-08-01 02:00:02,"all",1501567202,0.333611111111111,-0.0427999999999997,-0.128293089092422
"2017-8-1","NAPL",2017,8,1,2,20,"08-01","08-01_2",17.1785,2017-08-01 02:20:03,"all",1501568403,0.333611111111111,0.0539999999999985,0.161865112406324
"2017-8-1","NAPL",2017,8,1,2,39,"08-01","08-01_2",17.1795,2017-08-01 02:39:56,"all",1501569596,0.331388888888889,0.00100000000000122,0.00301760268231718
"2017-8-1","NAPL",2017,8,1,2,59,"08-01","08-01_2",17.1824,2017-08-01 02:59:57,"all",1501570797,0.333611111111111,0.00290000000000035,0.00869275603663718
"2017-8-1","NAPL",2017,8,1,3,19,"08-01","08-01_3",17.2421,2017-08-01 03:19:58,"all",1501571998,0.333611111111111,0.0596999999999994,0.178950874271439
"2017-8-1","NAPL",2017,8,1,3,39,"08-01","08-01_3",17.2503,2017-08-01 03:39:59,"all",1501573199,0.333611111111111,0.00819999999999865,0.024579517069105
"2017-8-1","NAPL",2017,8,1,4,0,"08-01","08-01_4",17.217,2017-08-01 04:00:00,"all",1501574400,0.333611111111111,-0.0333000000000006,-0.0998168193172373
"2017-8-1","NAPL",2017,8,1,4,20,"08-01","08-01_4",17.2218,2017-08-01 04:20:00,"all",1501575600,0.333333333333333,0.00480000000000302,0.0144000000000091
"2017-8-1","NAPL",2017,8,1,4,40,"08-01","08-01_4",17.2784,2017-08-01 04:40:01,"all",1501576801,0.333611111111111,0.0565999999999995,0.169658617818483
"2017-8-1","NAPL",2017,8,1,5,0,"08-01","08-01_5",17.3691,2017-08-01 05:00:02,"all",1501578002,0.333611111111111,0.0906999999999982,0.271873438800994
"2017-8-1","NAPL",2017,8,1,5,20,"08-01","08-01_5",17.449,2017-08-01 05:20:03,"all",1501579203,0.333611111111111,0.0799000000000021,0.23950041631974
"2017-8-1","NAPL",2017,8,1,5,39,"08-01","08-01_5",17.4504,2017-08-01 05:39:56,"all",1501580396,0.331388888888889,0.00139999999999674,0.00422464375522905
"2017-8-1","NAPL",2017,8,1,5,59,"08-01","08-01_5",17.4353,2017-08-01 05:59:57,"all",1501581597,0.333611111111111,-0.0150999999999968,-0.0452622814321302
"2017-8-1","NAPL",2017,8,1,6,19,"08-01","08-01_6",17.4465,2017-08-01 06:19:58,"all",1501582798,0.333611111111111,0.0111999999999988,0.0335720233139014
"2017-8-1","NAPL",2017,8,1,6,39,"08-01","08-01_6",17.4177,2017-08-01 06:39:59,"all",1501583999,0.333611111111111,-0.0288000000000004,-0.0863280599500428
"2017-8-1","NAPL",2017,8,1,7,0,"08-01","08-01_7",17.3039,2017-08-01 07:00:00,"all",1501585200,0.333611111111111,-0.113800000000001,-0.341115736885932
"2017-8-1","NAPL",2017,8,1,7,20,"08-01","08-01_7",17.2044,2017-08-01 07:20:00,"all",1501586400,0.333333333333333,-0.099499999999999,-0.298499999999997
"2017-8-1","NAPL",2017,8,1,7,40,"08-01","08-01_7",17.2249,2017-08-01 07:40:01,"all",1501587601,0.333611111111111,0.020500000000002,0.0614487926727786
"2017-8-1","NAPL",2017,8,1,8,0,"08-01","08-01_8",17.4034,2017-08-01 08:00:02,"all",1501588802,0.333611111111111,0.1785,0.535054121565361
"2017-8-1","NAPL",2017,8,1,8,20,"08-01","08-01_8",17.6465,2017-08-01 08:20:03,"all",1501590003,0.333611111111111,0.243099999999998,0.728692756036631
"2017-8-1","NAPL",2017,8,1,8,39,"08-01","08-01_8",17.8022,2017-08-01 08:39:56,"all",1501591196,0.331388888888889,0.1557,0.46984073763621
"2017-8-1","NAPL",2017,8,1,8,59,"08-01","08-01_8",17.886,2017-08-01 08:59:57,"all",1501592397,0.333611111111111,0.0838000000000001,0.251190674437969
"2017-8-1","NAPL",2017,8,1,9,19,"08-01","08-01_9",17.9319,2017-08-01 09:19:58,"all",1501593598,0.333611111111111,0.0458999999999996,0.137585345545378
"2017-8-1","NAPL",2017,8,1,9,39,"08-01","08-01_9",17.974,2017-08-01 09:39:59,"all",1501594799,0.333611111111111,0.0421000000000014,0.126194837635308
"2017-8-1","NAPL",2017,8,1,10,0,"08-01","08-01_10",18.0682,2017-08-01 10:00:00,"all",1501596000,0.333611111111111,0.0942000000000007,0.282364696086597
"2017-8-1","NAPL",2017,8,1,10,20,"08-01","08-01_10",18.1125,2017-08-01 10:20:00,"all",1501597200,0.333333333333333,0.0442999999999998,0.132899999999999
